open,high,low,close,volume
408.89,413.66,407.95,412.93,3901278
412.93,418.26,387.89,396.7,2230498
396.7,406.02,395.94,400.6,1718653
400.6,420.74,394.78,415.84,3701242
415.84,423.44,409.99,422.0,1169212
422.0,446.55,412.26,444.91,3342629
444.91,449.1,427.56,429.66,726951
429.66,433.87,424.79,426.25,1385602
426.25,430.58,408.28,409.53,2882968
409.53,440.15,407.06,429.69,4070033
429.69,451.44,423.63,442.11,2605180
442.11,487.52,433.32,479.2,1173651
479.2,491.71,464.74,471.0,3296006
471.0,483.15,462.46,480.79,3348579
480.79,499.3,470.8,492.22,2748611
492.22,514.18,489.6,507.82,2832818
507.82,521.79,504.49,520.34,2839410
520.34,523.25,502.76,517.02,851534
517.02,521.77,504.25,510.86,1736955
510.86,519.34,495.24,505.4,931922
505.4,527.56,497.64,513.35,2170714
513.35,530.21,507.83,519.41,1583888
519.41,530.19,476.79,488.66,4171063
488.66,521.18,476.62,517.36,3530445
517.36,531.53,512.32,529.24,4988767
529.24,534.51,514.66,531.07,1807994
531.07,538.18,511.38,514.43,2294365
514.43,548.92,501.45,535.62,2137461
535.62,575.4,534.27,563.49,2885727
563.49,577.85,546.16,559.28,1062327
559.28,562.79,550.12,558.11,1847137
558.11,561.15,517.66,530.15,1947368
530.15,532.01,509.58,517.29,2784958
517.29,528.42,505.61,519.86,679045
519.86,524.69,511.14,517.17,3778816
517.17,524.95,513.41,517.29,1396033
517.29,545.47,511.94,542.28,3404180
542.28,547.06,517.18,519.67,4711135
519.67,530.01,515.09,517.02,2760760
517.02,527.81,497.84,502.61,4371163
502.61,508.52,490.95,498.15,1015753
498.15,521.98,495.82,520.89,1984410
520.89,552.03,519.85,537.68,4232185
537.68,549.59,517.19,530.94,1447924
530.94,535.28,514.95,527.36,1735335
527.36,536.01,498.23,508.81,4314214
508.81,522.17,494.66,500.83,1000243
500.83,508.09,472.51,483.4,842787
483.4,490.51,463.37,469.95,2595492
469.95,473.45,457.87,461.53,4343977
461.53,463.84,445.45,447.68,1000000
445.45,470.8,443.22,468.45,1500000
