open,high,low,close,volume
446.56,450.7,437.75,441.7,709521
441.7,442.38,427.56,430.24,1622157
430.24,440.45,429.77,435.28,4726562
435.28,440.18,433.53,437.46,2063321
437.46,440.75,435.7,439.18,2596342
439.18,442.68,435.46,441.44,1277210
441.44,449.24,436.56,447.84,3486015
447.84,453.16,442.17,446.34,4737235
446.34,447.75,432.37,437.11,3506210
437.11,439.81,434.9,437.5,4419513
437.5,440.61,436.09,437.5,3460088
437.5,441.11,434.32,436.87,2900835
436.87,442.37,434.71,439.92,1992232
439.92,441.49,436.46,438.63,2257261
438.63,446.48,435.7,443.82,706882
443.82,455.1,439.54,450.96,3850113
450.96,452.33,446.35,449.72,3842198
449.72,461.44,444.5,459.8,2994684
459.8,465.27,455.51,460.78,3195552
460.78,468.34,458.05,462.97,1895800
462.97,473.71,458.47,468.34,1791210
468.34,472.47,463.72,465.64,4448190
465.64,469.19,457.29,462.74,3270815
462.74,467.64,460.38,461.88,1053329
461.88,464.34,461.09,461.87,1591950
461.87,475.33,456.87,469.99,3601977
469.99,474.32,466.31,472.98,3438275
472.98,478.38,468.62,471.9,2213684
471.9,482.58,471.18,478.03,4584539
478.03,478.81,473.91,476.77,3594014
476.77,482.81,471.11,477.67,3821878
477.67,482.73,468.84,471.46,1024577
471.46,474.54,467.19,467.86,1745683
467.86,472.51,463.74,466.19,3725495
466.19,468.71,463.03,463.98,1019562
463.98,466.82,455.75,460.09,1098743
460.09,468.82,459.08,464.73,1755709
464.73,476.98,459.71,471.99,2627718
471.99,474.09,464.29,466.87,1132787
466.87,474.33,463.96,470.16,779548
470.16,471.68,466.79,470.91,3995336
470.91,471.65,461.34,466.58,2044224
466.58,472.04,452.16,456.66,4928911
456.66,458.25,446.93,450.32,4181554
450.32,453.28,441.37,445.85,1680528
445.85,452.26,442.79,448.36,4573658
448.36,456.75,447.56,451.38,3222895
451.38,454.08,447.47,453.58,2993460
453.58,474.57,450.35,469.22,3294863
469.22,475.17,465.65,469.96,4755608
469.96,472.31,453.58,455.86,1000000
453.58,479.39,451.31,477.01,1500000
