open,high,low,close,volume
377.33,381.57,367.09,375.19,3945212
375.19,388.49,372.81,380.84,3743087
380.84,383.4,368.34,369.67,3725045
369.67,377.54,361.41,367.19,4413541
367.19,378.59,359.15,371.99,4514616
371.99,375.42,344.19,352.77,2964457
352.77,361.58,334.43,337.41,3606700
337.41,339.69,321.03,323.27,4105819
323.27,333.49,316.63,332.43,4737809
332.43,336.14,324.74,327.32,3563455
327.32,330.49,307.65,313.28,886961
313.28,318.71,301.54,308.48,4730348
308.48,311.51,296.86,299.58,2972579
299.58,300.9,293.4,297.06,577206
297.06,311.11,293.43,308.51,936457
308.51,320.69,304.82,314.24,1121541
314.24,328.86,313.75,321.48,3666571
321.48,327.55,317.34,323.68,2954730
323.68,339.98,321.71,331.19,3328069
331.19,345.23,323.86,341.71,2526043
341.71,342.09,334.55,338.65,2628924
338.65,341.39,331.74,340.41,3078390
340.41,348.8,326.88,335.7,4291494
335.7,342.49,327.45,332.7,4279593
332.7,341.82,331.3,341.22,842567
341.22,341.64,336.7,338.57,1025850
338.57,344.26,322.33,330.41,2446459
330.41,339.77,324.4,335.56,944571
335.56,351.45,330.83,346.46,1873636
346.46,353.32,324.58,330.01,2059940
330.01,331.26,312.93,317.05,2531768
317.05,331.06,316.35,330.7,3178610
330.7,354.79,328.62,347.46,4032054
347.46,347.82,344.92,346.31,852526
346.31,349.26,339.07,346.26,1022075
346.26,353.73,328.57,336.73,2262723
336.73,352.11,333.53,346.39,4875403
346.39,351.3,342.26,350.51,1408773
350.51,368.77,341.49,365.85,2799959
365.85,372.08,353.16,360.56,4536044
360.56,368.02,357.0,367.22,3999640
367.22,377.02,361.0,367.18,2030703
367.18,368.11,343.12,348.94,2634507
348.94,359.71,341.27,351.62,1509465
351.62,359.51,344.91,348.72,717906
348.72,366.96,345.19,358.84,1943845
358.84,370.93,350.16,363.11,3747021
363.11,371.1,357.85,359.29,1124540
359.29,380.36,355.35,371.11,4762926
371.11,389.61,367.28,384.16,550692
384.16,386.08,370.77,372.64,1000000
370.77,391.87,368.92,389.92,1500000
