open,high,low,close,volume
418.13,447.57,411.2,440.59,3317579
440.59,443.6,436.19,440.45,2148462
440.45,447.76,436.4,443.29,762633
443.29,451.63,422.06,431.59,4107861
431.59,444.87,423.53,434.29,4526720
434.29,450.76,428.23,441.31,2562118
441.31,451.78,419.4,426.92,4532135
426.92,431.6,421.31,425.14,1503993
425.14,459.22,416.36,451.74,2932502
451.74,463.68,440.21,450.3,3873952
450.3,460.54,437.26,439.33,549327
439.33,445.44,417.83,422.2,3446444
422.2,427.88,408.11,419.39,3595488
419.39,445.01,414.1,434.94,3861282
434.94,452.85,425.71,442.16,1725093
442.16,450.49,421.71,433.71,2506095
433.71,446.22,420.04,431.69,3133855
431.69,436.87,409.68,421.87,636757
421.87,424.6,410.79,421.76,1583379
421.76,428.01,414.55,422.96,2302261
422.96,457.61,416.36,448.48,2259729
448.48,457.28,443.14,451.32,1207383
451.32,457.21,442.6,446.96,4373754
446.96,450.33,433.0,439.19,1838156
439.19,439.73,429.62,432.49,1377127
432.49,443.48,429.2,433.27,613869
433.27,445.08,415.72,425.38,3070908
425.38,443.17,419.75,437.65,2278148
437.65,445.18,415.39,422.99,1163272
422.99,435.47,405.8,416.4,3023347
416.4,434.58,406.66,425.26,4680189
425.26,446.72,420.27,444.74,3364014
444.74,473.66,432.1,460.83,1124766
460.83,466.48,445.92,448.44,1806494
448.44,459.81,435.6,444.53,2966210
444.53,461.11,435.92,450.8,4793598
450.8,466.41,447.52,463.38,621485
463.38,469.79,453.87,463.67,3907203
463.67,476.73,462.02,467.1,3480400
467.1,483.45,458.8,473.13,672720
473.13,499.52,461.21,486.65,2024893
486.65,526.38,478.38,514.0,3707806
514.0,527.95,495.27,509.82,3708502
509.82,519.03,485.75,497.77,1667742
497.77,516.98,495.0,508.52,4536813
508.52,528.72,507.78,517.18,3597135
517.18,520.8,508.14,512.59,2472550
512.59,521.53,506.94,516.79,2603860
516.79,538.56,506.36,536.43,2269401
536.43,541.15,532.95,535.59,826077
535.59,538.27,516.92,519.52,1000000
516.92,546.34,514.34,543.62,1500000
