open,high,low,close,volume
337.62,340.44,334.09,334.86,3742642
334.86,340.86,323.49,328.11,1744545
328.11,331.43,322.8,327.96,4689467
327.96,333.25,323.67,327.05,3776156
327.05,337.11,323.82,333.16,1221474
333.16,347.66,328.27,344.55,1266317
344.55,350.93,334.5,339.53,2040141
339.53,348.21,337.55,343.5,521392
343.5,344.37,337.73,343.74,4448671
343.74,346.09,336.33,342.41,3775877
342.41,361.74,337.36,357.98,4896605
357.98,362.36,351.44,353.23,1860776
353.23,358.85,339.38,342.18,1193161
342.18,346.25,338.0,342.69,2626501
342.69,348.52,341.15,342.83,4532842
342.83,347.31,335.21,340.56,1344062
340.56,351.57,338.34,347.61,3120553
347.61,349.97,342.36,346.88,2437530
346.88,351.0,340.54,346.97,881845
346.97,354.67,341.97,349.6,1756129
349.6,355.85,336.65,341.56,2727183
341.56,345.27,325.57,330.14,3686400
330.14,332.92,319.2,324.67,4233107
324.67,332.47,323.01,329.62,3556005
329.62,334.7,324.35,328.62,965978
328.62,336.99,325.23,336.25,3445022
336.25,340.83,329.95,333.73,4651538
333.73,338.92,329.6,331.7,1757339
331.7,333.36,326.24,327.87,2581526
327.87,336.72,325.92,330.7,3396179
330.7,337.98,324.65,333.39,2780097
333.39,352.42,329.79,346.36,2387121
346.36,348.02,342.8,343.55,4136084
343.55,346.76,339.38,340.2,3908973
340.2,344.61,336.59,341.41,1976125
341.41,355.62,337.89,352.23,3604323
352.23,358.73,340.6,344.59,3312410
344.59,347.53,341.77,342.48,654331
342.48,345.94,334.96,336.94,4575080
336.94,340.66,328.57,330.91,1412175
330.91,338.83,327.7,333.05,3459794
333.05,343.03,328.16,337.02,4521332
337.02,340.8,326.42,329.28,3386387
329.28,340.34,328.54,336.26,1795852
336.26,338.4,329.14,334.74,2850149
334.74,337.13,330.45,333.44,706261
333.44,338.58,326.0,331.07,2284783
331.07,331.9,323.67,324.93,2990698
324.93,333.29,321.15,332.76,4367213
332.76,339.79,331.79,337.0,2293278
337.0,338.68,325.26,326.89,1000000
325.26,343.77,323.63,342.05,1500000
