open,high,low,close,volume
68.88,71.96,68.19,70.05,741655
70.05,71.59,65.74,67.3,841195
67.3,68.15,65.06,65.35,3970354
65.35,67.56,65.1,67.26,1975604
67.26,70.92,66.65,69.17,4892177
69.17,71.1,68.96,70.61,2466019
70.61,70.96,68.65,70.44,2325948
70.44,75.17,68.82,73.27,4070774
73.27,74.49,71.29,73.3,3414040
73.3,76.05,72.8,74.08,3869950
74.08,79.64,73.14,78.47,3946714
78.47,79.4,76.58,77.28,1648660
77.28,78.7,74.0,76.03,4808324
76.03,76.9,73.38,74.72,1842514
74.72,76.61,74.45,74.96,1355916
74.96,76.43,74.27,74.62,556136
74.62,74.79,70.41,71.29,1139369
71.29,72.32,68.32,70.21,1196463
70.21,72.09,69.73,70.28,3840098
70.28,71.58,67.99,69.57,4535166
69.57,70.02,66.56,67.51,2229706
67.51,67.82,65.15,65.63,3911192
65.63,65.73,64.55,64.9,1288776
64.9,67.11,63.12,66.51,2870272
66.51,68.67,64.92,67.09,1266391
67.09,68.19,66.6,67.14,3202417
67.14,70.35,67.05,70.14,1564115
70.14,72.1,69.13,70.15,2128026
70.15,71.92,68.23,69.42,2170076
69.42,70.11,67.35,67.54,2471955
67.54,68.43,66.71,66.83,4661240
66.83,70.77,65.8,69.96,2678139
69.96,71.27,69.4,69.47,2122223
69.47,73.91,68.89,72.39,3891329
72.39,74.15,70.19,72.1,4233389
72.1,76.5,71.34,74.67,3608795
74.67,78.55,72.87,78.02,1787763
78.02,79.78,77.91,78.83,3006426
78.83,80.25,76.66,78.57,4584882
78.57,79.19,76.27,76.5,837764
76.5,76.64,76.12,76.47,956629
76.47,77.12,74.51,76.94,2238641
76.94,77.07,74.24,74.86,1515889
74.86,76.54,73.5,76.0,4874375
76.0,76.27,71.18,73.11,3666563
73.11,74.99,67.19,68.07,2743698
68.07,69.65,66.48,68.59,2435074
68.59,69.57,66.77,67.99,4369037
67.99,68.33,65.62,65.95,1000000
65.62,69.35,65.29,69.01,1500000
