open,high,low,close,volume
81.27,83.19,80.6,82.72,747108
82.72,82.83,81.31,81.74,1148642
81.74,83.6,81.57,82.69,2286490
82.69,84.37,82.02,83.9,3447392
83.9,84.16,81.93,82.68,4882968
82.68,82.91,81.67,82.36,4642067
82.36,83.28,80.89,81.13,1241777
81.13,82.29,80.52,81.4,4138257
81.4,82.68,81.14,82.16,726351
82.16,83.56,81.73,83.23,2654768
83.23,83.96,81.44,81.71,3216698
81.71,82.06,79.52,80.32,3634077
80.32,81.58,80.03,80.89,3924316
80.89,81.56,78.44,79.3,3538237
79.3,80.23,78.99,79.75,3851232
79.75,79.84,78.19,78.93,4133939
78.93,79.39,78.18,78.44,1895419
78.44,79.44,78.22,78.58,500256
78.58,78.8,76.99,77.62,2438934
77.62,77.78,75.75,76.6,4159209
76.6,77.25,74.71,75.01,4844662
75.01,76.87,74.44,76.25,1213232
76.25,76.92,75.89,76.36,2707969
76.36,76.99,74.96,75.13,2194719
75.13,75.42,73.92,74.18,3822408
74.18,75.81,73.94,75.52,4149967
75.52,75.73,74.32,74.74,3193140
74.74,76.17,74.05,75.6,2647925
75.6,76.11,74.77,74.86,3590601
74.86,75.25,74.47,74.63,2284931
74.63,76.39,73.86,75.8,4395410
75.8,75.96,74.65,75.2,2385367
75.2,75.63,74.64,74.97,2410700
74.97,75.11,73.68,74.18,2841282
74.18,75.58,73.84,75.33,4528728
75.33,75.87,74.43,74.56,1849549
74.56,75.36,74.33,74.5,3485271
74.5,75.49,73.92,74.73,4320913
74.73,75.79,74.26,75.69,961491
75.69,75.78,74.64,75.39,4169774
75.39,75.93,74.69,74.94,1988082
74.94,75.02,73.27,73.41,4210649
73.41,74.5,72.77,74.32,2764791
74.32,75.11,73.45,74.08,3421619
74.08,75.21,73.6,74.84,1792425
74.84,75.54,73.98,74.57,1697603
74.57,75.74,74.37,75.45,3818767
75.45,76.9,75.26,76.54,4335988
76.54,77.34,75.95,76.98,1565288
76.98,78.32,76.68,77.75,559729
77.75,78.14,75.04,75.42,1000000
75.04,79.31,74.67,78.92,1500000
