open,high,low,close,volume
311.02,314.01,304.51,307.78,660021
307.78,312.09,304.42,311.73,1658212
311.73,319.34,308.07,315.43,589896
315.43,318.89,314.32,314.93,935683
314.93,316.11,306.26,309.82,3644572
309.82,310.46,305.29,308.53,2852282
308.53,310.7,303.75,305.6,4418366
305.6,306.05,301.47,302.26,1121522
302.26,304.39,297.53,298.89,4128865
298.89,301.67,289.19,290.37,2430697
290.37,293.74,288.34,291.27,4198187
291.27,300.02,289.28,297.47,2999207
297.47,301.2,292.71,295.91,1328460
295.91,296.73,293.32,296.04,2430220
296.04,297.04,286.62,288.91,3735416
288.91,291.58,280.78,282.0,1413377
282.0,288.71,279.37,287.21,530149
287.21,288.05,280.11,282.97,4595114
282.97,287.34,282.2,285.03,775143
285.03,288.11,282.16,286.28,4753604
286.28,288.36,283.0,284.4,949367
284.4,285.74,280.21,280.79,4042639
280.79,283.62,277.58,280.96,3510308
280.96,286.29,277.74,283.55,2002830
283.55,290.0,281.25,289.37,904738
289.37,293.85,286.0,292.32,1506865
292.32,294.9,290.72,294.11,3792894
294.11,298.26,291.63,295.54,3061161
295.54,300.67,291.82,299.31,3044388
299.31,300.37,296.94,299.41,2327761
299.41,303.09,295.79,299.2,2728316
299.2,299.51,286.51,289.11,2914003
289.11,291.26,286.95,288.2,3530441
288.2,290.87,279.68,281.89,1249443
281.89,284.74,279.03,283.38,4464269
283.38,284.48,277.96,278.42,2999489
278.42,280.65,272.32,273.9,4851489
273.9,278.62,271.36,275.2,2755576
275.2,278.4,264.7,265.08,2963576
265.08,269.24,264.78,268.78,4826162
268.78,270.26,265.75,266.78,4333708
266.78,269.32,265.27,267.63,2151605
267.63,270.8,261.73,263.17,1901480
263.17,263.85,259.09,259.42,4067879
259.42,261.77,248.25,251.0,3335391
251.0,251.57,250.37,250.9,4264664
250.9,254.37,248.96,251.58,1371688
251.58,255.12,248.59,254.0,4164619
254.0,256.3,253.62,254.21,2466105
254.21,257.05,251.05,253.72,1122181
253.72,254.99,244.88,246.11,1000000
244.88,258.81,243.65,257.53,1500000
