open,high,low,close,volume
493.0,495.79,483.12,487.02,4794775
487.02,498.63,482.55,493.83,2864782
493.83,501.91,489.38,498.83,1546087
498.83,503.38,492.45,497.35,2957952
497.35,503.99,486.22,487.89,3376018
487.89,490.35,469.94,471.49,2034032
471.49,480.27,470.75,478.02,1181014
478.02,484.03,475.59,481.69,3330265
481.69,486.01,474.64,476.94,2659333
476.94,490.49,472.34,489.21,3071776
489.21,492.17,477.7,478.61,4546582
478.61,485.61,476.0,484.73,4165929
484.73,489.51,479.1,485.63,2051608
485.63,488.34,480.35,481.75,2454540
481.75,485.24,461.08,466.34,1231311
466.34,469.75,461.16,469.05,4209957
469.05,472.71,449.96,454.4,2610207
454.4,459.8,450.76,456.72,4220691
456.72,462.73,447.73,451.1,3542127
451.1,459.37,444.97,454.33,4398118
454.33,467.58,448.74,462.32,2033857
462.32,468.24,455.82,459.46,3711766
459.46,464.82,456.5,462.04,3379545
462.04,465.36,455.87,459.32,2400109
459.32,460.83,448.62,449.27,3951652
449.27,453.8,444.25,450.02,1857218
450.02,464.99,445.0,458.44,1180225
458.44,477.99,451.92,473.14,1222354
473.14,484.72,468.06,480.78,1964250
480.78,485.91,463.83,469.8,1791210
469.8,476.25,462.9,468.28,1412742
468.28,477.49,465.75,474.61,1708888
474.61,484.39,470.55,482.97,2262065
482.97,501.77,476.81,496.48,1688313
496.48,499.34,481.29,485.8,800604
485.8,487.24,475.7,480.13,4732807
480.13,480.72,473.01,478.98,4330316
478.98,479.72,469.92,473.28,3577118
473.28,479.82,468.1,470.83,1653618
470.83,476.67,459.44,461.3,3088049
461.3,462.75,450.98,455.66,1041703
455.66,484.74,451.96,480.15,3742247
480.15,482.3,475.54,481.63,1115895
481.63,496.21,477.84,489.59,3383498
489.59,494.72,486.97,490.21,4395976
490.21,496.16,484.79,491.86,4351427
491.86,496.64,490.22,493.41,3477065
493.41,508.07,491.32,507.1,3281273
507.1,509.24,502.89,506.04,4663954
506.04,517.99,499.52,515.99,995130
515.99,518.57,498.01,500.51,1000000
498.01,526.35,495.52,523.73,1500000
