open,high,low,close,volume
309.57,312.21,308.02,309.68,783256
309.68,316.74,305.95,314.81,4702529
314.81,320.18,301.84,303.76,977281
303.76,306.31,293.14,297.63,646088
297.63,308.86,294.3,307.65,1224597
307.65,312.06,304.86,305.96,1184018
305.96,320.03,300.57,314.37,727228
314.37,321.17,310.43,319.18,4528274
319.18,334.58,313.76,330.92,1244817
330.92,337.17,325.22,326.36,1108519
326.36,330.66,323.28,324.88,926515
324.88,327.45,317.88,320.66,3111562
320.66,323.41,314.41,320.8,2364706
320.8,326.48,318.4,318.92,2383089
318.92,324.69,313.01,314.79,3206320
314.79,316.2,305.61,311.14,4860733
311.14,315.22,302.42,307.74,3246228
307.74,311.43,302.82,310.15,1800466
310.15,313.32,307.7,310.59,4754356
310.59,314.82,305.79,313.73,2621135
313.73,326.84,310.87,320.8,4428752
320.8,324.79,314.14,316.47,3564902
316.47,322.27,312.61,321.81,4463126
321.81,328.15,316.28,320.23,661131
320.23,322.59,315.01,318.27,1141826
318.27,337.76,317.83,334.56,1743374
334.56,338.76,321.89,327.73,1758857
327.73,343.93,324.99,337.65,1335387
337.65,352.25,332.21,351.86,2439770
351.86,357.78,348.08,348.75,2448761
348.75,352.65,345.15,351.83,1441131
351.83,367.02,348.85,362.87,2139462
362.87,367.65,356.65,366.48,2684160
366.48,370.83,363.91,365.48,1842603
365.48,376.27,362.09,374.57,1754970
374.57,381.68,362.59,369.1,1412191
369.1,374.81,358.0,364.17,3559261
364.17,369.75,359.76,362.56,1538862
362.56,363.68,355.2,356.93,2849991
356.93,357.64,349.39,352.23,1979839
352.23,373.32,348.24,366.96,3272413
366.96,370.64,363.63,364.64,837306
364.64,370.02,357.5,361.98,3089983
361.98,373.89,359.04,372.05,4222356
372.05,377.51,364.7,366.71,2155183
366.71,380.11,361.27,374.27,3597339
374.27,375.2,359.89,365.52,3289789
365.52,370.13,359.42,360.65,1984949
360.65,369.09,353.83,367.47,3438569
367.47,385.95,362.3,382.44,1716030
382.44,384.35,369.11,370.97,1000000
369.11,390.12,367.27,388.18,1500000
