open,high,low,close,volume
463.25,471.47,459.12,468.38,935049
468.38,475.75,450.99,453.01,1055164
453.01,467.3,443.47,460.32,523453
460.32,486.05,452.09,482.01,3902697
482.01,487.29,471.52,482.61,2195111
482.61,506.28,473.9,497.65,4225677
497.65,508.56,490.32,491.08,3961543
491.08,503.09,479.79,501.7,3268578
501.7,510.2,500.56,501.15,2950384
501.15,520.51,497.32,511.4,2096053
511.4,514.59,494.41,500.34,1804772
500.34,518.64,491.05,508.5,4269599
508.5,510.74,497.0,498.09,2202488
498.09,511.4,489.85,506.69,4488887
506.69,513.96,504.8,509.49,879358
509.49,535.67,504.68,533.34,1660526
533.34,546.45,529.06,533.62,1684827
533.62,534.94,522.22,528.63,945679
528.63,534.34,524.19,531.79,939587
531.79,539.4,525.96,526.65,3237389
526.65,531.46,498.01,508.96,4031566
508.96,513.15,493.53,499.31,897937
499.31,503.34,485.29,490.27,739496
490.27,501.35,467.16,475.4,1052230
475.4,486.14,463.46,468.08,2369123
468.08,491.94,466.23,490.78,569162
490.78,499.57,458.92,466.23,509729
466.23,474.73,455.14,457.41,3260556
457.41,489.45,452.5,481.52,1138338
481.52,489.82,466.86,474.1,619289
474.1,482.43,462.43,470.53,2548722
470.53,477.83,460.75,474.32,2012635
474.32,475.79,466.08,473.39,4356377
473.39,476.85,469.62,474.6,1862477
474.6,480.94,443.15,452.45,964011
452.45,463.31,432.05,433.72,2063941
433.72,448.92,429.69,439.1,2924891
439.1,448.0,423.22,430.56,2877832
430.56,436.19,422.57,435.31,1199730
435.31,444.12,433.9,435.6,875234
435.6,440.58,420.22,423.57,1700926
423.57,435.25,418.14,426.45,1532202
426.45,431.72,416.18,426.77,3913121
426.77,449.79,418.3,448.61,1817543
448.61,481.58,445.67,473.4,2436481
473.4,483.65,469.87,475.81,1711408
475.81,481.58,456.0,465.31,4025502
465.31,472.11,451.82,461.81,4161426
461.81,479.35,456.12,473.54,1029760
473.54,488.81,471.2,482.3,4380429
482.3,484.71,465.49,467.83,1000000
465.49,491.98,463.16,489.53,1500000
