open,high,low,close,volume
381.99,389.49,381.14,386.74,3257901
386.74,389.95,385.33,387.66,1758325
387.66,389.14,374.36,377.03,3813273
377.03,379.93,373.12,376.49,1182015
376.49,380.06,371.64,372.95,4635316
372.95,378.18,370.08,374.42,4256491
374.42,377.79,369.11,372.57,4162113
372.57,375.65,371.59,372.37,2886390
372.37,381.49,371.86,379.27,1627521
379.27,382.64,376.86,379.54,2114573
379.54,387.11,377.05,385.68,4076922
385.68,391.55,384.12,389.05,3969270
389.05,391.8,386.53,389.64,4017030
389.64,392.99,381.98,385.88,4078901
385.88,388.7,381.82,383.45,1225640
383.45,386.36,377.94,381.45,2868545
381.45,384.55,372.42,373.91,4298088
373.91,376.55,366.98,368.51,1704055
368.51,369.25,361.94,363.47,3275593
363.47,365.51,359.26,362.24,2871857
362.24,363.74,358.23,360.52,2503240
360.52,360.98,357.16,360.22,2897823
360.22,361.86,356.05,359.17,4448504
359.17,360.43,354.78,356.47,2621959
356.47,360.41,354.36,359.84,1345906
359.84,360.21,357.99,359.63,2009416
359.63,361.44,358.95,360.68,2080222
360.68,361.69,356.63,359.28,3427386
359.28,362.24,354.12,356.73,1526781
356.73,361.55,353.15,358.16,1417993
358.16,361.46,357.49,359.95,1361348
359.95,365.04,357.8,363.81,863386
363.81,368.07,362.9,367.64,3388205
367.64,370.97,363.86,365.61,1260322
365.61,367.38,363.84,366.7,627812
366.7,370.21,359.94,361.55,951664
361.55,363.66,354.4,357.69,1672487
357.69,362.7,355.08,360.06,1207095
360.06,362.88,354.42,355.56,2671174
355.56,358.19,353.67,354.76,4154914
354.76,356.0,350.68,351.93,3143534
351.93,355.15,349.2,354.16,1820187
354.16,356.46,350.72,352.62,830042
352.62,356.09,346.87,348.11,4076167
348.11,348.87,344.37,346.43,4221306
346.43,350.56,345.8,348.57,4644697
348.57,351.85,345.1,348.31,3395265
348.31,355.29,346.18,353.57,4763138
353.57,355.17,350.49,351.08,4051566
351.08,352.1,345.32,348.05,4357855
348.05,349.79,335.92,337.61,1000000
335.92,355.04,334.24,353.27,1500000
