open,high,low,close,volume
183.59,185.05,180.62,182.09,974006
182.09,182.6,175.97,178.21,2680637
178.21,179.94,172.69,177.87,2366394
177.87,180.64,171.15,175.14,2879632
175.14,176.79,171.43,173.63,1867777
173.63,178.18,168.39,171.62,1358974
171.62,177.88,169.1,175.48,1980989
175.48,187.67,175.16,186.13,4773933
186.13,195.91,185.84,190.75,2103064
190.75,192.77,175.1,180.13,4811288
180.13,183.66,160.79,164.73,4683193
164.73,167.67,162.83,165.99,4865466
165.99,173.15,164.49,170.07,823619
170.07,173.04,163.73,167.35,1675982
167.35,168.44,164.21,168.2,2807198
168.2,170.23,163.04,164.3,2284986
164.3,167.16,160.41,161.28,855969
161.28,164.72,160.83,162.56,4527277
162.56,164.48,158.32,160.87,1439036
160.87,164.23,156.81,161.52,1859536
161.52,180.73,157.19,177.21,3685883
177.21,183.48,175.98,179.58,3354737
179.58,180.96,173.87,178.6,1160110
178.6,181.05,176.37,179.45,2683378
179.45,183.37,177.4,177.64,1501903
177.64,190.67,174.4,187.72,4549106
187.72,197.31,187.42,192.17,2479647
192.17,193.24,188.11,192.2,1183123
192.2,203.39,190.55,197.81,3965633
197.81,205.27,193.96,201.84,2024787
201.84,209.1,196.13,203.65,2613913
203.65,213.05,198.31,209.67,3890316
209.67,214.32,196.79,198.88,3120856
198.88,203.92,193.77,199.8,4439810
199.8,204.77,196.34,203.22,3988088
203.22,207.65,197.07,201.51,3872965
201.51,202.22,194.66,199.21,4084367
199.21,204.86,194.14,197.18,1753349
197.18,199.97,194.02,199.65,546436
199.65,207.85,194.1,204.09,4748192
204.09,208.56,201.37,207.03,3700131
207.03,212.04,197.98,201.74,2080377
201.74,210.61,200.6,206.43,3509277
206.43,209.34,201.57,203.05,2555191
203.05,205.84,200.85,205.06,4697900
205.06,208.07,201.16,205.26,3714188
205.26,211.17,201.74,203.67,2802118
203.67,208.14,201.02,207.51,3314363
207.51,212.76,201.94,208.05,1990954
208.05,211.71,195.11,195.34,3959256
195.34,196.32,188.53,189.48,1000000
188.53,199.26,187.59,198.27,1500000
