open,high,low,close,volume
113.24,114.48,112.01,113.39,4753539
113.39,114.78,111.94,114.24,2656562
114.24,114.38,112.87,113.61,3097137
113.61,113.99,112.4,112.92,781230
112.92,115.23,112.8,114.84,1509131
114.84,117.85,114.27,116.74,3669268
116.74,117.05,114.53,115.87,4570895
115.87,118.0,115.52,117.43,2689288
117.43,118.64,117.03,118.37,2128454
118.37,121.91,118.1,120.47,1297312
120.47,125.0,120.07,124.16,3370401
124.16,125.7,122.53,123.29,1903647
123.29,123.82,121.8,122.76,3064876
122.76,124.23,119.4,120.95,2630949
120.95,122.67,119.91,122.54,2414445
122.54,123.71,120.43,120.77,2540868
120.77,121.83,119.78,121.33,2418738
121.33,122.41,120.51,121.99,4238288
121.99,124.0,120.55,122.81,2028831
122.81,125.7,122.49,125.35,4475122
125.35,126.94,123.71,123.92,3008737
123.92,125.16,120.98,121.67,3860940
121.67,122.88,120.72,120.89,3849973
120.89,121.71,118.7,119.8,2578824
119.8,123.11,118.64,122.16,2546258
122.16,125.11,121.79,123.87,883990
123.87,124.46,121.63,123.17,3637964
123.17,125.85,122.65,124.33,2620506
124.33,125.84,122.19,123.37,3006908
123.37,124.38,120.42,121.8,3319591
121.8,122.95,119.89,120.96,1707527
120.96,121.73,119.51,120.6,4058785
120.6,121.47,118.06,118.85,1709529
118.85,119.97,116.23,117.48,4779649
117.48,118.31,116.17,117.61,2210611
117.61,119.86,116.13,118.35,720848
118.35,118.54,117.39,117.62,1577511
117.62,118.95,115.72,117.12,1653128
117.12,118.6,116.17,116.85,4556621
116.85,118.08,115.37,116.63,3185487
116.63,118.6,115.38,117.85,561009
117.85,119.22,113.65,114.39,2911612
114.39,116.81,113.93,115.51,3598187
115.51,116.27,112.57,113.95,598116
113.95,116.7,113.56,116.23,3691121
116.23,117.4,114.77,116.86,3471774
116.86,120.25,116.74,118.87,2275426
118.87,119.09,117.56,118.02,4852810
118.02,118.9,116.07,116.37,2612292
116.37,117.11,115.97,116.91,3715063
116.91,117.49,112.84,113.4,1000000
112.84,119.26,112.27,118.66,1500000
