open,high,low,close,volume
488.1,489.52,471.25,478.0,1957293
478.0,484.37,449.77,455.28,2500548
455.28,464.76,451.72,461.66,2199315
461.66,466.11,457.29,458.71,2804595
458.71,464.36,454.12,460.19,552928
460.19,467.53,458.25,464.31,4371239
464.31,470.6,457.54,465.39,2237002
465.39,474.38,458.08,463.17,3586057
463.17,471.41,450.79,457.0,3657006
457.0,463.44,452.2,458.66,2888012
458.66,465.65,453.61,464.94,1833389
464.94,468.14,441.05,449.41,2984213
449.41,452.84,441.68,445.37,4357122
445.37,455.23,440.4,448.91,4633422
448.91,455.27,441.01,443.92,4462370
443.92,449.7,440.39,444.83,4248838
444.83,453.3,435.11,441.38,4375861
441.38,446.46,429.27,435.55,1902313
435.55,443.69,424.01,428.78,4859895
428.78,437.64,426.33,434.4,600299
434.4,449.81,429.28,445.17,3483703
445.17,445.95,436.53,444.43,821939
444.43,451.51,429.97,434.53,2274389
434.53,442.9,421.56,424.67,1417760
424.67,434.51,417.89,427.13,4508015
427.13,438.46,419.63,430.92,2325118
430.92,445.48,424.67,438.52,2178624
438.52,441.85,408.21,416.11,3561295
416.11,423.42,407.66,411.86,1100035
411.86,423.9,406.82,418.5,910083
418.5,425.62,403.28,410.75,694623
410.75,420.58,402.78,415.73,1128994
415.73,423.53,397.47,399.79,1876121
399.79,404.92,393.56,397.56,1409703
397.56,402.97,374.87,377.17,4296571
377.17,384.51,372.03,376.5,4317214
376.5,377.11,370.4,373.41,2695587
373.41,382.31,366.06,377.62,2475506
377.62,381.01,370.14,375.8,4017705
375.8,379.93,368.57,376.85,3636169
376.85,383.42,371.15,377.16,1986276
377.16,377.72,364.8,370.06,2245458
370.06,385.63,363.5,381.58,3499587
381.58,392.08,374.32,390.28,3303166
390.28,396.13,382.34,383.65,1061056
383.65,389.92,381.82,388.81,2749069
388.81,390.88,378.15,384.53,1220804
384.53,390.94,378.94,383.73,722138
383.73,385.93,376.85,385.27,4052917
385.27,390.3,384.67,385.52,3573674
385.52,399.07,383.59,397.09,1000000
399.07,401.07,377.84,379.74,1500000
