open,high,low,close,volume
486.49,488.7,468.69,475.88,4983914
475.88,478.15,449.43,459.03,1869231
459.03,462.92,429.85,435.59,2789558
435.59,458.29,432.9,450.98,4455455
450.98,457.6,434.29,441.0,3663689
441.0,444.71,430.12,438.44,1682583
438.44,445.61,431.94,436.37,4557565
436.37,439.54,430.2,433.29,4231213
433.29,446.29,425.1,438.19,1209027
438.19,444.23,419.72,427.43,2114321
427.43,457.87,422.75,449.96,3377475
449.96,458.02,436.34,439.16,2836073
439.16,440.82,421.16,426.15,3591098
426.15,455.53,422.05,446.56,4044705
446.56,464.13,441.47,454.77,1147683
454.77,455.59,429.08,434.31,2696741
434.31,440.27,411.55,418.11,820238
418.11,427.13,413.23,420.88,1195628
420.88,424.74,407.8,416.32,1721502
416.32,419.44,403.04,411.21,2881769
411.21,414.36,396.99,402.56,1498539
402.56,409.76,397.52,402.32,4598652
402.32,407.27,393.33,400.22,3686332
400.22,417.74,399.4,409.56,3852478
409.56,413.94,390.55,398.39,1807473
398.39,401.6,380.06,380.76,2808255
380.76,390.72,372.64,386.24,3255240
386.24,395.27,384.32,391.08,1068907
391.08,398.59,380.17,382.1,4925192
382.1,385.86,354.12,361.15,897037
361.15,371.87,358.87,365.4,3721973
365.4,369.56,353.92,356.44,2327616
356.44,362.59,340.34,343.09,4652368
343.09,347.51,328.16,332.83,2699773
332.83,336.59,329.68,334.3,4412902
334.3,339.64,318.01,320.36,2769820
320.36,325.39,319.16,324.35,1649393
324.35,330.91,316.2,318.64,3968349
318.64,323.72,305.52,309.87,4136878
309.87,319.92,304.63,313.63,1460736
313.63,317.14,310.07,312.58,560947
312.58,315.87,306.77,307.56,2848077
307.56,309.99,293.03,298.92,2874895
298.92,303.4,292.84,302.04,3062441
302.04,308.88,300.86,304.57,1081825
304.57,306.29,300.56,303.94,4737477
303.94,305.79,295.42,298.96,3527258
298.96,304.51,295.45,296.11,4062112
296.11,299.35,288.2,290.96,3729802
290.96,292.49,288.07,290.01,2241539
290.01,300.2,288.56,298.71,1000000
300.2,301.7,284.23,285.66,1500000
