open,high,low,close,volume
363.33,372.88,362.58,368.21,808934
368.21,370.32,358.88,362.0,2874394
362.0,366.77,359.72,366.11,2340980
366.11,368.91,355.86,359.71,3613331
359.71,363.16,358.01,361.9,1491577
361.9,365.17,354.47,355.87,4734330
355.87,362.97,352.42,359.08,3380064
359.08,360.56,354.29,359.17,4200062
359.17,366.87,357.81,362.81,3524840
362.81,365.48,358.0,360.33,1501610
360.33,364.82,357.0,357.82,4959348
357.82,359.56,356.22,358.7,3407005
358.7,363.23,354.59,359.28,853003
359.28,363.41,356.82,357.44,514556
357.44,360.6,354.56,357.78,3822831
357.78,363.15,353.53,361.01,1197591
361.01,364.61,357.61,359.2,4155808
359.2,362.43,348.16,351.88,4775557
351.88,353.42,348.2,350.75,4853266
350.75,354.94,346.65,352.17,2199522
352.17,355.66,347.46,349.39,3805806
349.39,353.67,339.9,340.46,2738466
340.46,348.83,338.16,344.48,2787546
344.48,347.83,337.12,339.79,3420509
339.79,342.45,339.28,340.26,1456222
340.26,342.39,337.95,341.74,4380203
341.74,345.59,340.12,342.29,721618
342.29,342.71,337.45,338.16,1610497
338.16,341.61,330.2,333.98,3568693
333.98,339.65,332.77,337.22,2433097
337.22,348.24,336.3,344.35,3630750
344.35,355.11,340.77,352.21,1792643
352.21,361.97,350.58,357.58,3344513
357.58,360.8,353.48,356.0,2193731
356.0,362.36,354.26,359.63,4288966
359.63,362.6,350.47,352.16,3346548
352.16,359.13,348.22,354.68,614700
354.68,359.19,346.03,346.69,1536867
346.69,351.8,344.53,348.6,4320505
348.6,350.89,336.76,340.64,1799650
340.64,343.18,334.1,338.26,1780697
338.26,341.51,337.69,338.73,1656564
338.73,339.4,331.45,332.69,3896336
332.69,336.17,328.83,332.45,4605387
332.45,335.32,330.54,334.26,1094168
334.26,337.26,330.35,331.89,4988703
331.89,337.94,327.42,336.74,4038587
336.74,340.87,330.58,334.21,2911370
334.21,337.45,325.26,329.68,1760211
329.68,335.21,328.3,334.77,1512783
334.77,346.54,333.1,344.81,1000000
346.54,348.27,328.1,329.75,1500000
