open,high,low,close,volume
85.9,87.59,84.85,85.02,2091771
85.02,86.18,81.77,83.32,3054906
83.32,86.54,83.05,85.6,4239595
85.6,87.42,82.77,83.03,4882903
83.03,85.05,81.54,82.19,2901336
82.19,84.87,80.58,83.42,4998804
83.42,84.91,83.26,84.2,3688539
84.2,86.37,83.21,84.31,4839511
84.31,84.9,77.54,79.32,3580036
79.32,80.12,77.82,78.98,1240957
78.98,80.62,75.6,77.13,2680762
77.13,78.99,74.29,74.51,4712965
74.51,74.98,72.56,74.27,994696
74.27,74.88,70.96,72.06,4703893
72.06,74.35,70.34,72.57,1542046
72.57,75.38,70.95,75.25,895270
75.25,77.6,73.8,76.21,1574192
76.21,78.54,75.3,77.83,2772716
77.83,82.77,76.31,81.56,663895
81.56,84.72,80.82,82.57,3007940
82.57,84.66,76.3,77.09,2117685
77.09,77.24,75.62,76.36,2998964
76.36,77.64,73.76,74.97,4600711
74.97,75.59,73.14,75.49,2420902
75.49,75.85,74.49,74.95,745954
74.95,78.53,74.32,76.94,3827317
76.94,78.73,76.14,78.41,666830
78.41,80.19,76.63,78.72,4269473
78.72,80.53,76.2,77.31,4467760
77.31,81.44,76.08,80.43,4819359
80.43,81.8,74.82,76.56,3013522
76.56,80.92,76.07,79.75,4379001
79.75,80.91,75.2,76.45,969106
76.45,79.58,75.92,79.28,4168223
79.28,81.26,74.36,75.26,2128048
75.26,75.85,73.02,73.13,1374129
73.13,73.77,71.73,72.93,1561748
72.93,75.25,72.06,74.67,1959560
74.67,75.63,73.92,74.33,3166459
74.33,77.88,72.46,76.13,4695393
76.13,77.25,75.13,76.74,1041107
76.74,79.32,76.2,77.76,940132
77.76,83.84,77.36,81.78,3136103
81.78,84.41,81.22,84.27,527132
84.27,89.67,83.1,89.43,3357412
89.43,91.51,88.43,89.57,4852531
89.57,91.45,86.78,87.01,553384
87.01,89.51,85.05,88.13,1829660
88.13,89.97,84.91,86.44,1574960
86.44,86.6,83.77,84.27,2680127
84.27,87.23,83.85,86.8,1000000
87.23,87.67,82.59,83.01,1500000
