open,high,low,close,volume
226.31,231.92,224.49,230.5,4013916
230.5,230.93,228.89,229.88,3667342
229.88,230.9,227.26,228.07,1324395
228.07,229.88,226.65,229.18,3236567
229.18,230.97,225.99,226.63,2164402
226.63,228.81,225.93,228.44,3857909
228.44,230.91,226.57,230.16,3756668
230.16,230.58,228.29,230.3,3435891
230.3,230.59,227.05,227.61,4907638
227.61,230.11,225.13,226.94,1247684
226.94,228.17,223.52,224.57,1228518
224.57,225.48,223.17,223.89,3533006
223.89,226.01,220.42,222.27,1199563
222.27,222.98,219.83,222.46,1862390
222.46,224.33,220.27,223.69,2040339
223.69,226.96,221.42,225.3,4601159
225.3,227.16,224.08,225.73,1409986
225.73,228.65,224.96,226.58,4584369
226.58,226.95,223.28,224.48,3389786
224.48,226.29,221.78,223.95,3550621
223.95,226.92,223.18,224.74,2382640
224.74,225.91,223.88,225.27,1916771
225.27,229.27,224.42,227.32,1486139
227.32,229.88,225.02,228.09,1376797
228.09,230.7,223.03,224.37,2357713
224.37,226.86,222.19,224.82,1380241
224.82,227.0,222.48,223.81,4380600
223.81,225.39,219.39,221.82,3030130
221.82,224.07,220.29,223.38,4985430
223.38,224.73,216.47,218.84,2550865
218.84,220.59,216.8,219.54,3664408
219.54,221.76,217.27,218.21,3317228
218.21,219.03,212.34,212.97,4295497
212.97,215.35,210.54,212.02,772968
212.02,214.37,209.54,211.46,4533460
211.46,211.86,207.28,209.35,652062
209.35,209.88,207.56,208.67,1302510
208.67,213.3,206.66,211.77,2821647
211.77,213.04,205.81,207.92,4874440
207.92,210.32,207.44,208.51,1858680
208.51,212.03,207.73,211.18,4490327
211.18,218.03,209.85,215.86,1483903
215.86,216.28,213.27,215.59,4945546
215.59,218.7,213.2,216.82,3518498
216.82,218.86,212.3,214.59,2153567
214.59,215.21,209.16,211.39,4387277
211.39,213.94,209.97,212.23,3941759
212.23,214.49,208.66,209.1,2252021
209.1,211.06,208.52,210.28,2385848
210.28,212.5,208.21,211.93,1170693
211.93,219.38,210.87,218.29,1000000
219.38,220.48,207.71,208.75,1500000
