open,high,low,close,volume
98.7,101.64,98.19,99.39,1262342
99.39,101.26,99.03,101.09,3332189
101.09,104.85,98.66,103.08,4436767
103.08,104.27,101.34,103.38,4302440
103.38,105.48,101.29,103.38,4015838
103.38,104.22,101.53,103.84,3853218
103.84,105.28,102.96,104.64,2388980
104.64,106.89,102.26,102.98,1420287
102.98,103.69,102.69,103.0,522289
103.0,103.73,101.36,102.76,609015
102.76,103.45,97.34,99.54,1401625
99.54,101.89,97.65,99.47,1936812
99.47,100.58,96.09,97.8,4975139
97.8,98.47,93.92,95.37,1761493
95.37,97.48,90.63,91.5,2381861
91.5,96.42,91.02,94.5,4327919
94.5,95.39,90.6,92.78,4554632
92.78,95.04,92.28,93.29,3177711
93.29,95.51,91.51,93.46,4828054
93.46,94.32,91.91,94.19,4728173
94.19,96.45,92.92,95.17,1987484
95.17,99.43,92.97,97.19,1672636
97.19,100.58,94.99,98.99,2754698
98.99,101.5,98.12,100.23,4299231
100.23,101.8,98.24,100.32,3395665
100.32,100.51,98.65,99.31,1642748
99.31,101.34,98.14,100.27,2470111
100.27,101.79,97.37,97.87,4107952
97.87,100.28,96.04,98.56,4866102
98.56,99.02,92.6,93.46,1681675
93.46,95.52,92.62,94.49,1082505
94.49,98.13,92.33,97.32,4917852
97.32,98.33,96.22,97.18,1627251
97.18,98.89,94.91,96.64,4149985
96.64,97.36,94.68,94.94,557956
94.94,97.57,93.32,96.56,4791052
96.56,97.06,94.19,95.29,1430453
95.29,96.61,92.11,92.51,2542582
92.51,93.73,90.17,92.07,888389
92.07,92.57,89.14,90.67,749301
90.67,92.68,88.76,90.1,1203846
90.1,93.74,89.85,93.58,3453654
93.58,97.43,91.49,95.25,2024300
95.25,96.92,94.09,94.51,3163263
94.51,98.08,94.37,96.14,639867
96.14,96.88,91.31,93.28,3633659
93.28,93.97,91.2,91.73,4332280
91.73,93.84,90.87,93.64,4684194
93.64,97.4,93.3,95.43,1012202
95.43,97.53,90.16,91.55,3199272
91.55,94.77,91.09,94.3,1000000
94.77,95.24,89.73,90.18,1500000
