open,high,low,close,volume
346.55,348.79,336.96,345.51,4896375
345.51,350.4,335.33,344.05,2273721
344.05,349.52,342.74,344.31,3197792
344.31,355.76,343.78,355.26,1794176
355.26,360.55,350.54,359.28,2113608
359.28,365.72,346.05,352.83,4846877
352.83,357.71,344.63,355.8,4440589
355.8,373.53,355.43,369.13,3667185
369.13,376.24,367.23,370.16,1809063
370.16,374.82,357.06,360.43,1921897
360.43,373.49,351.76,372.67,1033747
372.67,378.01,350.9,355.31,1128879
355.31,359.27,346.87,355.02,3497280
355.02,357.89,341.54,346.26,2089489
346.26,366.66,339.43,360.73,1635771
360.73,387.57,359.19,384.15,825806
384.15,394.12,378.97,389.95,765973
389.95,406.34,380.07,400.03,756298
400.03,406.49,384.93,389.89,3195411
389.89,398.64,382.81,390.93,3076565
390.93,410.66,380.98,407.61,3130914
407.61,408.88,391.83,399.23,1993743
399.23,423.23,388.89,421.84,1943384
421.84,438.02,418.16,426.51,3546585
426.51,432.67,404.83,415.63,2290621
415.63,426.7,404.41,411.52,4886652
411.52,421.85,400.77,420.72,2715736
420.72,433.67,411.61,428.13,3269213
428.13,437.99,414.81,423.28,3750398
423.28,432.45,398.98,406.96,2301684
406.96,415.11,404.99,407.27,1555732
407.27,411.73,396.63,400.67,1951784
400.67,412.97,389.84,403.43,1805537
403.43,427.27,396.73,421.36,4863441
421.36,422.33,415.31,420.4,2984940
420.4,447.8,410.33,436.06,1160057
436.06,439.89,417.83,419.59,2589020
419.59,427.81,402.77,403.95,2961926
403.95,412.04,399.92,407.26,4089104
407.26,415.61,389.82,400.47,3562656
400.47,407.42,394.61,405.97,1457696
405.97,415.57,396.88,404.44,4351861
404.44,409.89,376.28,385.05,3006488
385.05,395.06,355.04,364.25,3866523
364.25,369.0,334.05,342.05,3450075
342.05,350.11,325.46,331.88,4821030
331.88,335.81,328.37,331.34,1898855
331.34,343.14,323.47,334.53,1902529
334.53,340.46,333.56,334.88,932790
334.88,337.15,334.05,336.52,3785084
336.52,348.35,334.84,346.62,1000000
348.35,350.09,329.81,331.47,1500000
