open,high,low,close,volume
223.45,225.24,222.3,224.58,3158306
224.58,234.54,220.7,230.48,1573664
230.48,237.16,229.42,233.69,3408155
233.69,234.98,229.7,233.43,4001478
233.43,236.2,228.23,230.33,1448218
230.33,230.63,224.07,227.83,2612417
227.83,230.1,225.44,226.75,3056684
226.75,228.6,223.44,226.86,4019088
226.86,231.01,224.74,229.86,2572753
229.86,231.1,226.82,228.51,3790048
228.51,229.23,224.39,228.22,1370885
228.22,230.04,214.34,218.12,570213
218.12,221.39,215.53,220.67,1765636
220.67,226.94,218.75,223.32,909908
223.32,223.75,220.29,223.34,2654343
223.34,228.42,220.34,226.21,2743334
226.21,230.28,223.87,224.62,3619655
224.62,226.44,222.18,225.35,2036462
225.35,226.31,221.27,223.48,1690581
223.48,233.32,219.63,231.49,1314200
231.49,233.71,227.52,230.94,4260798
230.94,233.25,224.43,224.87,3686330
224.87,225.44,212.18,214.82,2594517
214.82,216.43,210.31,211.68,1793739
211.68,212.22,208.43,211.13,1550759
211.13,215.61,208.02,213.21,1511620
213.21,222.25,212.89,219.77,1558703
219.77,221.3,215.73,218.31,1684466
218.31,218.83,213.23,215.88,4585969
215.88,216.97,210.54,211.53,2551108
211.53,216.9,208.7,215.68,3114275
215.68,216.77,202.56,205.98,4079710
205.98,209.23,200.37,202.43,3176059
202.43,205.08,195.75,199.11,2183634
199.11,199.9,196.62,198.67,527742
198.67,200.19,195.57,198.06,3265486
198.06,200.7,195.67,196.31,3239887
196.31,198.41,192.26,195.29,721353
195.29,198.74,190.65,193.95,1037041
193.95,196.05,191.49,192.08,4155263
192.08,197.61,188.8,196.22,651982
196.22,198.21,194.04,196.18,1057212
196.18,201.76,195.18,201.07,4553806
201.07,212.11,197.53,209.95,4757728
209.95,212.88,207.16,210.07,3735532
210.07,214.14,206.64,210.47,4101599
210.47,211.6,207.06,209.15,1299230
209.15,212.05,206.24,206.47,3864399
206.47,210.03,204.56,209.43,3689418
209.43,210.44,202.08,205.47,1015943
205.47,212.69,204.44,211.63,1000000
212.69,213.76,201.38,202.39,1500000
