open,high,low,close,volume
127.28,130.47,127.09,129.69,1888365
129.69,130.08,128.36,128.77,3932672
128.77,129.71,127.64,128.63,612823
128.63,129.85,127.15,127.55,2893767
127.55,128.44,126.5,126.98,2338529
126.98,129.43,126.42,128.09,2964054
128.09,129.37,127.68,128.94,2721593
128.94,130.46,128.75,129.16,980768
129.16,129.83,128.42,129.45,3082215
129.45,130.04,127.29,127.69,1941020
127.69,130.52,127.11,130.28,3476338
130.28,131.42,129.32,129.76,3591029
129.76,130.74,127.66,128.56,3408371
128.56,129.44,126.03,127.37,701287
127.37,128.78,127.09,127.96,4285727
127.96,128.86,126.89,127.59,2608076
127.59,130.25,126.58,129.47,2788955
129.47,130.34,128.85,130.02,3518623
130.02,130.57,129.46,130.23,2121499
130.23,131.06,128.97,130.75,3257276
130.75,131.17,129.36,130.62,1894037
130.62,131.46,128.68,129.97,741576
129.97,130.89,128.26,129.13,1564158
129.13,130.42,128.98,129.43,1808236
129.43,131.63,129.2,130.36,2509195
130.36,130.66,128.6,129.53,3620738
129.53,130.75,128.24,128.53,3928300
128.53,130.24,127.42,129.19,3903731
129.19,130.15,128.65,129.2,1592640
129.2,131.86,128.77,131.61,4758355
131.61,133.8,130.96,132.46,4109135
132.46,135.42,131.14,135.03,3026918
135.03,135.24,133.82,134.81,4724298
134.81,135.44,131.56,132.93,3766276
132.93,134.07,129.44,130.08,729732
130.08,130.66,127.51,127.87,2573095
127.87,131.67,127.45,130.87,3120991
130.87,131.69,129.83,130.96,4640875
130.96,132.61,130.68,131.39,2900353
131.39,132.51,130.45,130.78,4912839
130.78,134.74,130.34,133.65,3067061
133.65,135.83,132.55,135.2,1805486
135.2,135.53,133.27,134.2,2179530
134.2,135.52,132.28,133.47,2590346
133.47,136.14,133.21,134.79,2457293
134.79,136.6,134.34,135.49,723592
135.49,136.28,134.79,135.64,2771185
135.64,136.99,132.39,133.03,2179069
133.03,133.43,130.01,131.16,4976787
131.16,131.39,129.46,130.39,4132587
130.39,134.97,129.74,134.3,1000000
134.97,135.65,127.79,128.43,1500000
