open,high,low,close,volume
456.0,457.9,446.43,447.03,3309538
447.03,450.03,443.05,446.65,1833409
446.65,460.88,445.55,455.47,968709
455.47,459.4,445.81,448.32,1246257
448.32,452.12,443.6,451.05,2373369
451.05,457.09,448.44,449.92,2823012
449.92,451.2,437.48,443.84,3905697
443.84,449.08,440.5,444.28,2796750
444.28,451.0,437.76,450.51,4831558
450.51,457.64,448.06,452.88,4365821
452.88,464.54,449.64,462.64,807171
462.64,486.59,459.11,479.16,3375296
479.16,500.18,477.61,492.59,1303488
492.59,496.31,482.88,483.76,583469
483.76,492.67,479.39,490.21,2798532
490.21,491.99,467.63,473.85,4981871
473.85,476.56,471.71,472.44,3557760
472.44,477.58,464.78,471.12,4939771
471.12,481.13,464.31,474.35,3501507
474.35,481.06,465.26,471.36,2933451
471.36,480.9,466.39,479.33,4655336
479.33,485.81,474.13,477.68,1949234
477.68,483.94,476.26,483.03,4010652
483.03,493.46,476.97,486.14,2188268
486.14,511.84,480.75,510.91,4534839
510.91,530.01,509.26,523.66,3802145
523.66,532.55,521.23,530.74,4648372
530.74,534.2,518.45,520.46,1695187
520.46,524.85,513.89,523.93,516050
523.93,543.41,517.18,537.78,3836745
537.78,539.39,527.88,530.03,1892520
530.03,532.07,516.53,522.7,2719478
522.7,540.78,517.91,532.55,1336020
532.55,540.25,527.34,533.65,4222178
533.65,539.94,527.47,528.18,4909000
528.18,529.39,516.02,518.38,2123410
518.38,521.07,513.03,518.65,2399936
518.65,522.45,518.06,521.16,4846872
521.16,523.68,514.28,514.84,3261200
514.84,521.86,507.47,517.1,2284540
517.1,521.18,509.15,519.78,1010729
519.78,527.05,508.15,516.05,1284759
516.05,523.33,501.62,509.39,4306321
509.39,517.19,506.83,514.65,3197136
514.65,520.4,501.09,506.15,611319
506.15,513.41,500.16,503.11,833411
503.11,507.85,500.17,507.02,2503606
507.02,507.88,491.73,499.11,1455760
499.11,508.24,492.69,503.86,4306621
503.86,507.25,491.35,498.05,2586618
498.05,515.56,495.56,512.99,1000000
515.56,518.13,488.13,490.58,1500000
