open,high,low,close,volume
390.61,406.04,383.42,398.33,3746174
398.33,401.5,387.59,395.52,1882739
395.52,399.34,382.45,384.5,1444655
384.5,395.18,382.24,392.71,916803
392.71,398.05,386.36,396.95,4738047
396.95,412.1,396.08,411.44,4437665
411.44,424.75,410.03,419.4,3186130
419.4,427.96,407.98,409.02,1191102
409.02,421.55,406.91,415.34,2427642
415.34,430.63,413.64,425.32,1703944
425.32,439.63,422.3,437.86,3086327
437.86,438.53,428.15,434.0,4771242
434.0,438.38,416.33,417.0,2867353
417.0,424.49,413.18,419.95,2120074
419.95,428.13,413.72,427.0,4262949
427.0,433.56,411.71,414.4,1457296
414.4,416.33,407.44,409.32,2447316
409.32,420.7,406.03,418.55,654898
418.55,429.17,410.75,427.34,584304
427.34,432.37,408.21,414.18,3742783
414.18,428.11,410.61,421.43,3580446
421.43,424.99,406.2,415.01,1417194
415.01,421.99,408.17,416.94,1718752
416.94,424.6,413.51,418.18,2412586
418.18,425.19,414.23,416.31,4953339
416.31,424.09,409.76,422.55,3431147
422.55,426.74,417.94,425.52,1898253
425.52,429.34,417.65,425.61,3690141
425.61,430.83,409.35,417.68,1880686
417.68,420.04,406.37,408.15,4325104
408.15,414.81,399.37,403.11,3781782
403.11,421.01,401.75,415.59,2099488
415.59,431.2,414.97,426.76,3156573
426.76,437.46,420.83,429.94,2690206
429.94,439.08,422.48,426.35,3438689
426.35,432.2,418.28,431.06,839893
431.06,433.41,426.77,429.17,4086764
429.17,430.79,417.89,422.39,3809872
422.39,437.62,418.52,429.24,3431320
429.24,437.29,428.46,433.61,1761318
433.61,445.66,424.51,439.3,4093097
439.3,449.11,430.36,440.81,1349815
440.81,443.33,436.04,440.5,1655883
440.5,457.32,435.84,452.58,2441965
452.58,465.0,446.75,459.38,4411359
459.38,466.18,455.96,457.17,808357
457.17,462.92,450.69,459.43,2552841
459.43,474.14,458.74,467.29,1237030
467.29,471.06,455.13,463.89,4271499
463.89,468.36,458.02,462.45,1980333
462.45,478.71,460.14,476.32,1000000
478.71,481.1,453.24,455.51,1500000
