open,high,low,close,volume
369.62,376.58,364.44,366.36,4964408
366.36,371.54,364.32,369.96,1081044
369.96,374.46,367.63,371.38,2136994
371.38,379.87,366.35,372.06,2224150
372.06,380.71,370.66,377.37,1076474
377.37,382.52,371.08,374.27,1666207
374.27,388.53,372.52,386.71,900634
386.71,390.92,371.79,381.08,3543597
381.08,388.53,367.94,371.0,2643817
371.0,372.17,360.07,363.19,748373
363.19,368.14,357.51,360.28,1877909
360.28,375.34,357.74,371.69,1822031
371.69,381.13,366.62,374.96,2881361
374.96,377.6,364.37,367.85,1778789
367.85,376.83,364.94,367.22,993220
367.22,369.36,359.0,362.54,4382314
362.54,375.89,359.7,368.34,2395547
368.34,370.42,360.24,367.24,1493236
367.24,377.8,362.51,373.01,4147251
373.01,375.63,357.94,359.17,1028884
359.17,364.17,351.05,355.17,3746148
355.17,358.24,338.83,345.1,3318410
345.1,358.08,344.65,353.15,781133
353.15,355.06,346.52,352.07,3255665
352.07,357.36,344.25,356.4,3718086
356.4,368.26,355.94,363.24,3116477
363.24,371.86,353.39,357.8,3852506
357.8,363.18,339.59,346.06,4287256
346.06,352.95,345.2,347.12,4892200
347.12,353.49,335.11,340.98,4233852
340.98,348.95,333.33,335.85,1699388
335.85,348.71,328.01,344.93,1558455
344.93,357.54,341.37,349.37,2445288
349.37,351.63,336.15,338.24,1079779
338.24,342.18,333.24,338.16,4101158
338.16,345.83,335.16,338.57,2204473
338.57,343.28,329.71,335.98,2222733
335.98,341.26,330.23,338.75,4831064
338.75,342.19,312.97,319.95,2149974
319.95,323.84,303.86,305.55,1347371
305.55,311.87,301.64,304.54,1862483
304.54,311.01,297.4,305.37,769462
305.37,312.09,303.81,305.41,2747770
305.41,319.97,298.19,318.99,605789
318.99,320.58,304.21,309.94,3573614
309.94,313.17,293.81,297.0,4058601
297.0,301.96,285.73,286.78,2587579
286.78,291.98,280.72,282.59,2773146
282.59,289.04,275.19,277.26,1147615
277.26,277.93,271.28,277.55,2572005
