open,high,low,close,volume
183.69,185.61,182.05,184.96,4702235
184.96,185.75,178.43,181.25,4856794
181.25,190.58,178.51,189.76,578526
189.76,196.31,185.95,195.6,4168178
195.6,197.57,193.26,196.69,3860396
196.69,199.38,192.44,195.24,1494570
195.24,196.14,189.97,192.22,1781867
192.22,192.66,191.68,191.88,3492409
191.88,195.25,187.72,191.55,4239287
191.55,194.89,183.63,186.13,4111720
186.13,187.85,181.95,184.98,956341
184.98,187.57,178.98,182.63,1118892
182.63,186.45,182.26,185.21,1080789
185.21,186.44,177.64,178.09,3849672
178.09,180.69,176.05,179.84,1555129
179.84,183.48,171.27,173.21,3210321
173.21,178.06,171.66,174.74,2523072
174.74,176.64,167.91,169.47,4067451
169.47,172.77,166.26,168.62,2258273
168.62,170.72,163.1,166.45,2557893
166.45,173.38,165.72,171.34,2534590
171.34,176.4,168.13,173.64,4876997
173.64,177.04,170.25,173.39,1068016
173.39,174.79,169.76,170.42,4204418
170.42,171.65,163.6,167.04,2430199
167.04,167.59,164.25,166.63,2476782
166.63,167.1,160.72,164.13,1580833
164.13,167.37,163.85,166.66,4010533
166.66,171.6,163.65,168.43,910614
168.43,169.02,164.77,168.3,3842627
168.3,168.94,162.96,163.59,1450361
163.59,168.79,160.93,165.65,2671889
165.65,167.77,158.68,160.98,4933867
160.98,161.4,155.85,158.2,2362051
158.2,160.03,156.27,156.56,2585249
156.56,159.79,151.58,153.15,2820711
153.15,156.28,146.04,147.97,4798522
147.97,150.12,145.19,146.85,1484637
146.85,151.06,145.96,149.48,2655324
149.48,150.69,146.67,149.91,1085479
149.91,152.5,148.11,151.63,2709932
151.63,156.17,151.11,155.14,3375704
155.14,156.12,154.22,154.66,4612545
154.66,156.24,150.46,152.39,1018696
152.39,156.13,149.81,154.48,730516
154.48,160.05,153.04,157.87,879305
157.87,160.54,154.82,158.58,3511265
158.58,161.55,155.91,158.6,2029826
158.6,159.63,155.27,156.38,4061572
156.38,159.64,153.61,158.18,2666773
