open,high,low,close,volume
95.22,96.19,94.53,96.04,4228735
96.04,98.39,95.33,96.16,3195610
96.16,98.43,93.91,98.07,4833957
98.07,100.23,94.47,96.53,1138664
96.53,98.71,94.84,97.98,2452919
97.98,99.76,92.49,93.32,3417672
93.32,96.36,91.47,94.05,1839997
94.05,94.57,93.19,94.33,4060382
94.33,97.0,92.82,96.68,4943115
96.68,97.92,92.62,92.8,3838172
92.8,94.53,89.71,90.18,3463093
90.18,92.84,90.0,92.55,3539090
92.55,93.35,89.86,91.93,1611121
91.93,92.66,87.71,89.2,4577797
89.2,93.47,87.11,92.44,4691226
92.44,96.29,90.15,95.17,4080995
95.17,98.48,93.86,96.62,1523596
96.62,99.1,94.08,95.54,4606670
95.54,98.56,95.21,96.67,3447772
96.67,98.86,95.52,97.74,2610259
97.74,99.28,95.49,96.31,4082791
96.31,98.54,94.94,95.41,1109561
95.41,99.26,94.91,97.34,4817675
97.34,98.44,94.89,97.36,4779221
97.36,98.09,94.55,96.1,524830
96.1,97.78,95.27,97.61,2555242
97.61,106.47,96.19,104.74,2587903
104.74,105.23,99.57,101.42,4955796
101.42,105.04,99.56,102.95,4366287
102.95,104.14,99.13,100.28,1023222
100.28,101.39,98.62,99.46,1534521
99.46,100.07,95.51,96.83,1383275
96.83,98.96,90.46,92.45,1767100
92.45,94.64,90.82,92.43,2114925
92.43,94.16,90.95,93.86,3464559
93.86,98.69,93.24,96.99,2971981
96.99,97.16,94.23,95.87,4905789
95.87,99.1,94.12,97.14,4038381
97.14,98.27,94.04,96.51,4392211
96.51,98.57,91.55,92.91,2286853
92.91,96.55,91.67,95.23,4217386
95.23,97.25,94.12,96.25,2725620
96.25,99.69,95.8,99.19,4815161
99.19,101.84,96.77,101.48,4109115
101.48,107.87,100.56,106.36,4137446
106.36,106.83,97.02,98.61,2169122
98.61,101.33,96.47,99.35,2557161
99.35,104.89,98.26,102.31,966761
102.31,102.8,100.19,100.71,4986814
100.71,101.83,100.34,100.53,3516460
