open,high,low,close,volume
67.53,68.23,67.15,67.29,2885706
67.29,67.97,66.91,67.43,1462952
67.43,67.88,65.32,65.76,2187492
65.76,66.1,64.95,65.55,1315849
65.55,66.45,65.32,65.79,1176973
65.79,66.49,64.23,64.66,2797759
64.66,65.22,63.35,64.15,1884153
64.15,65.39,63.98,64.76,1531242
64.76,67.34,64.2,67.05,1845088
67.05,67.69,64.71,64.95,4287147
64.95,66.7,64.74,66.04,3471681
66.04,67.59,65.89,67.11,2235983
67.11,67.34,66.43,66.77,2849706
66.77,70.9,66.27,70.42,4059214
70.42,71.1,70.16,70.68,2556471
70.68,73.34,70.12,72.41,4913883
72.41,72.55,70.05,71.06,3164573
71.06,71.95,69.66,70.7,4250745
70.7,72.39,70.15,71.77,4305189
71.77,72.61,70.26,70.86,1687452
70.86,72.1,70.22,71.36,1251500
71.36,72.46,70.4,72.14,4695858
72.14,72.94,71.21,71.5,2990083
71.5,72.35,70.75,71.26,2821838
71.26,71.87,70.52,71.28,3021549
71.28,72.25,70.34,71.89,3463432
71.89,72.44,71.12,72.26,3554494
72.26,72.84,70.47,71.41,835858
71.41,72.14,71.2,71.47,4085082
71.47,71.89,70.35,70.98,1067587
70.98,71.36,70.62,70.82,3056213
70.82,71.15,70.17,70.98,1035075
70.98,71.97,70.52,70.69,4869850
70.69,71.59,69.23,69.92,3469955
69.92,70.3,69.18,69.72,2552373
69.72,70.34,68.59,69.5,1486017
69.5,71.23,69.03,70.93,2227771
70.93,72.01,70.85,71.27,2408063
71.27,72.42,70.63,72.04,1742272
72.04,73.02,71.3,71.55,3829125
71.55,72.75,71.46,71.9,595348
71.9,72.14,70.18,70.71,2742675
70.71,71.59,69.51,70.38,4590377
70.38,71.17,67.64,68.63,2193134
68.63,69.3,67.32,67.61,3618092
67.61,68.84,66.66,68.18,1378482
68.18,68.64,66.26,66.95,689473
66.95,68.9,66.04,68.27,4189077
68.27,68.49,67.16,68.04,2078223
68.04,68.19,67.29,67.87,4769787
