open,high,low,close,volume
90.85,91.96,88.84,89.77,1922582
89.77,90.44,87.2,88.61,4135942
88.61,89.36,86.09,87.68,1435656
87.68,89.72,85.56,87.92,949209
87.92,88.34,87.74,88.03,2013314
88.03,93.51,87.88,91.04,1521778
91.04,91.6,85.77,86.9,4709767
86.9,89.76,84.97,87.44,4830736
87.44,87.94,83.82,83.95,4552492
83.95,88.62,82.96,87.09,4023880
87.09,87.27,85.18,86.82,2046189
86.82,89.49,85.87,89.24,4935009
89.24,94.23,88.63,93.71,2759598
93.71,95.45,91.66,94.84,2081108
94.84,96.81,92.39,96.55,4324644
96.55,97.03,94.33,94.95,2665196
94.95,100.38,92.61,98.68,1706626
98.68,103.02,97.51,100.8,1630708
100.8,101.58,99.74,100.31,3635584
100.31,101.73,98.09,100.81,2878163
100.81,102.15,99.01,100.9,3479409
100.9,103.74,100.3,101.1,1494835
101.1,102.09,100.11,100.43,4971292
100.43,101.5,98.06,100.61,4697398
100.61,102.89,98.5,98.79,1680166
98.79,107.11,98.16,105.18,1266753
105.18,105.98,101.28,103.73,1226419
103.73,105.68,100.72,101.33,2544003
101.33,108.6,99.44,106.49,4860952
106.49,109.5,104.88,107.39,3537592
107.39,112.56,105.02,110.63,3689868
110.63,112.08,106.37,109.23,3991934
109.23,111.25,106.05,107.17,1676252
107.17,108.66,103.87,105.54,3424396
105.54,106.69,103.01,104.71,2373810
104.71,107.41,100.13,102.93,2606476
102.93,104.97,100.95,104.36,1034995
104.36,105.77,102.68,103.48,3607642
103.48,104.94,94.35,95.56,3893950
95.56,98.51,93.85,96.13,3062220
96.13,97.51,93.73,95.68,4673625
95.68,97.79,92.03,93.1,2631976
93.1,93.5,90.73,92.5,1666080
92.5,96.33,91.68,94.59,1689971
94.59,96.71,90.89,93.07,4359457
93.07,94.59,92.24,93.26,1541969
93.26,93.41,89.22,91.25,4265877
91.25,91.9,87.96,90.25,1161711
90.25,92.47,86.65,88.59,3645356
88.59,90.93,87.0,89.2,3400163
