open,high,low,close,volume
91.68,93.09,86.26,87.5,1773326
87.5,88.79,86.08,87.2,1349525
87.2,88.94,86.8,87.93,1645164
87.93,88.05,87.21,87.59,1568359
87.59,90.9,87.24,89.6,522326
89.6,90.53,88.38,89.3,3267161
89.3,91.58,88.74,90.13,2523006
90.13,91.3,89.66,90.94,3433189
90.94,91.79,88.24,89.52,1641543
89.52,91.11,88.29,89.84,2078402
89.84,91.78,88.89,91.17,1785520
91.17,94.38,90.42,93.94,3783760
93.94,94.41,92.62,93.18,2382549
93.18,93.48,91.87,92.99,4361931
92.99,94.5,92.26,94.12,3968822
94.12,97.22,93.45,96.02,4095486
96.02,101.74,95.57,101.17,2539536
101.17,102.38,99.15,99.75,2025993
99.75,102.13,98.73,100.82,3506906
100.82,101.16,100.37,100.89,2113902
100.89,101.91,99.65,100.34,1083144
100.34,101.82,97.46,98.88,2031578
98.88,99.52,98.43,98.59,4750536
98.59,98.86,96.83,97.37,2202170
97.37,98.3,94.84,95.78,2308423
95.78,96.78,93.15,93.71,2250866
93.71,94.59,92.19,93.61,2292443
93.61,94.06,91.62,93.02,4691798
93.02,94.29,92.78,93.33,2051847
93.33,93.45,92.34,92.63,884240
92.63,93.75,92.3,92.55,4917574
92.55,93.36,90.14,91.1,3171372
91.1,92.53,87.64,89.04,2703181
89.04,89.89,88.32,88.84,4186094
88.84,89.54,86.31,86.7,4308349
86.7,91.22,86.34,89.97,2676119
89.97,92.04,89.46,90.6,2234612
90.6,90.98,88.05,89.29,3011328
89.29,90.57,86.31,86.79,3442920
86.79,87.88,86.15,87.56,2188380
87.56,89.13,86.22,88.82,1062656
88.82,91.33,88.68,90.79,1552776
90.79,91.52,89.41,91.02,2904918
91.02,91.71,89.31,90.73,914269
90.73,91.47,89.51,90.71,741171
90.71,93.17,90.49,91.77,765672
91.77,92.28,90.76,91.68,4258728
91.68,94.77,90.29,93.63,3037474
93.63,93.95,91.48,92.44,853205
92.44,92.95,89.32,90.53,4480812
