open,high,low,close,volume
108.99,110.54,107.59,110.31,1213275
110.31,111.72,107.57,109.16,1328849
109.16,109.64,107.97,109.38,2492637
109.38,110.62,108.64,109.35,4135225
109.35,109.62,106.1,107.64,2577567
107.64,108.5,105.65,105.88,2062723
105.88,107.09,104.4,105.34,1817163
105.34,106.39,104.81,106.0,805004
106.0,106.13,103.98,104.55,4598333
104.55,106.8,103.64,105.37,1636873
105.37,108.08,104.59,107.41,4935997
107.41,107.95,106.55,107.51,3891433
107.51,109.45,107.3,108.49,2942604
108.49,114.24,107.73,113.15,882185
113.15,114.16,110.63,112.2,3491331
112.2,113.46,109.7,110.93,2425044
110.93,111.52,108.6,109.88,1732439
109.88,111.36,107.3,107.43,3546748
107.43,108.55,106.15,107.19,3550260
107.19,107.92,105.54,107.12,3109113
107.12,109.64,106.06,109.2,1701346
109.2,109.6,105.63,106.16,703733
106.16,111.56,104.93,110.25,2926828
110.25,114.02,109.61,113.65,4066535
113.65,115.03,111.0,111.85,3813285
111.85,112.59,111.37,111.48,1703066
111.48,112.69,110.28,110.83,978885
110.83,111.55,109.47,109.88,3926012
109.88,111.23,107.33,108.66,3597997
108.66,108.99,107.52,107.73,1666239
107.73,108.02,105.47,106.2,2596186
106.2,108.08,105.73,106.61,4376376
106.61,108.6,105.89,107.53,1848250
107.53,109.01,104.93,106.12,3533070
106.12,106.96,104.14,105.16,885953
105.16,108.58,104.83,107.0,1237578
107.0,109.25,106.22,108.81,4389294
108.81,108.94,107.18,108.75,3106022
108.75,109.96,106.76,108.12,4819704
108.12,108.4,107.62,107.95,1857805
107.95,110.16,106.78,108.57,2503846
108.57,110.72,107.72,109.39,1164022
109.39,110.78,108.38,109.37,4369494
109.37,109.74,107.7,108.24,1526282
108.24,109.33,107.67,108.96,4529670
108.96,111.18,108.79,110.6,3933375
110.6,112.04,110.25,110.76,4518417
110.76,111.8,107.9,109.39,3866647
109.39,112.68,108.97,111.56,3920890
111.56,111.93,109.59,110.81,4319559
