open,high,low,close,volume
377.74,379.55,375.39,378.53,1838530
378.53,398.11,374.69,391.35,1006921
391.35,397.78,386.0,387.35,2851940
387.35,391.88,381.19,387.62,4556236
387.62,391.94,380.07,387.31,1210777
387.31,401.13,382.59,394.48,1825585
394.48,404.36,389.82,400.98,3792682
400.98,407.45,393.74,406.16,4949145
406.16,410.43,384.57,388.35,4627197
388.35,392.11,368.35,370.74,686029
370.74,378.75,370.32,377.96,1907439
377.96,387.11,373.03,379.47,969754
379.47,382.23,375.34,378.9,2874945
378.9,382.71,365.85,371.32,1789008
371.32,375.58,355.0,358.05,4342240
358.05,368.92,352.27,362.28,3764941
362.28,388.94,356.34,384.13,4117248
384.13,404.57,381.29,396.91,2710744
396.91,399.18,383.45,390.74,1362987
390.74,396.4,373.07,379.33,1032827
379.33,380.46,369.38,370.74,1048264
370.74,377.46,367.36,369.78,3498088
369.78,371.67,358.61,361.6,3521566
361.6,364.92,352.72,357.15,1408666
357.15,366.07,351.96,361.12,1416880
361.12,374.41,355.17,368.05,3847019
368.05,376.29,361.69,372.71,3592352
372.71,375.76,356.68,363.96,2885428
363.96,369.38,353.98,354.69,4194515
354.69,358.07,348.16,356.85,2262825
356.85,362.72,342.06,346.89,4576454
346.89,353.91,338.54,343.03,3416051
343.03,365.02,339.91,360.13,1530492
360.13,364.96,353.83,355.38,1010241
355.38,356.89,348.01,352.01,4373005
352.01,356.66,335.28,335.7,1495099
335.7,350.58,333.66,349.52,4344628
349.52,360.78,348.77,356.05,2930306
356.05,367.34,351.56,359.96,1135471
359.96,374.1,353.09,367.47,1013621
367.47,378.34,361.67,372.29,4526569
372.29,375.21,364.04,369.1,881819
369.1,371.4,363.12,369.63,4773937
369.63,379.93,362.22,373.86,1350385
373.86,394.9,370.43,387.62,4051910
387.62,395.58,379.81,385.66,1747249
385.66,388.32,365.08,372.0,568663
372.0,377.1,362.99,364.12,869852
364.12,369.6,351.37,356.57,824523
356.57,358.85,353.7,358.01,4847357
