open,high,low,close,volume
434.45,451.17,424.83,447.99,4580394
447.99,452.13,432.36,439.54,3825303
439.54,448.58,428.67,437.82,549562
437.82,460.62,437.28,456.08,1906448
456.08,459.65,448.5,458.75,2473770
458.75,492.61,456.76,484.59,4961361
484.59,493.9,480.01,487.54,3680910
487.54,511.82,475.48,497.5,2229295
497.5,501.19,475.84,483.36,1122501
483.36,510.82,471.69,505.73,3241918
505.73,520.42,487.51,496.09,3386642
496.09,509.94,469.61,482.31,1495269
482.31,483.81,463.25,471.96,3584767
471.96,497.02,458.95,493.72,1163944
493.72,507.65,470.8,484.79,4905852
484.79,494.16,477.82,487.38,1553842
487.38,501.68,481.0,494.38,4105293
494.38,517.42,488.99,505.61,1219052
505.61,507.3,487.04,498.05,4067159
498.05,517.28,492.89,503.51,4257672
503.51,522.1,490.57,510.79,3987815
510.79,511.6,486.87,494.05,4928855
494.05,504.56,478.51,483.54,2526150
483.54,490.37,460.72,472.51,4651943
472.51,503.03,460.92,497.45,2088360
497.45,502.77,490.26,496.61,2248789
496.61,511.32,481.0,495.21,2710674
495.21,511.3,491.19,504.56,2492659
504.56,539.56,497.49,529.03,3768049
529.03,533.69,516.21,530.65,2760340
530.65,534.61,521.65,533.32,1611511
533.32,544.12,524.94,528.28,2239148
528.28,540.77,476.27,490.12,4660552
490.12,494.5,465.23,473.45,2027951
473.45,501.77,469.04,489.46,3085922
489.46,513.25,476.34,500.7,2835682
500.7,512.35,469.6,483.16,680831
483.16,485.52,474.61,483.52,1970805
483.52,501.75,478.37,489.39,4313429
489.39,491.66,464.68,473.6,2238120
473.6,486.9,453.32,465.91,3755255
465.91,477.76,431.55,433.53,1809674
433.53,436.1,421.79,434.77,2508292
434.77,441.46,423.32,430.02,4071642
430.02,449.31,423.44,437.06,1345444
437.06,440.84,409.96,421.49,3119733
421.49,427.71,417.99,421.24,3869797
421.24,423.63,416.14,422.23,3737288
422.23,444.78,412.63,432.61,1185728
432.61,451.96,431.37,448.39,4327562
