open,high,low,close,volume
95.28,96.8,94.71,95.58,4276513
95.58,96.8,92.89,94.4,1731013
94.4,95.62,91.4,92.78,2270632
92.78,97.3,91.45,96.24,4559117
96.24,97.25,94.56,96.4,3234273
96.4,98.75,95.55,97.83,1745679
97.83,99.0,96.3,97.69,4075597
97.69,100.15,97.37,99.0,3369968
99.0,99.89,97.74,98.22,3846803
98.22,100.71,97.99,99.38,2148560
99.38,101.21,98.48,99.63,908597
99.63,100.57,96.83,97.07,3235075
97.07,98.41,96.7,97.78,2326666
97.78,98.31,96.49,97.81,2726656
97.81,98.67,96.38,97.53,2474776
97.53,100.21,95.89,98.5,3235243
98.5,98.95,96.78,97.49,2850484
97.49,99.31,95.96,98.0,3971696
98.0,99.31,93.03,94.43,3017878
94.43,94.83,93.68,94.46,1681798
94.46,95.14,93.16,93.77,4822854
93.77,95.13,91.07,92.58,711126
92.58,96.65,91.09,95.58,4628884
95.58,96.9,92.7,93.55,1508677
93.55,94.29,93.21,93.74,1050013
93.74,94.35,91.33,92.67,2224796
92.67,94.14,91.43,93.68,4825897
93.68,95.12,91.59,92.39,1993958
92.39,92.96,90.61,92.1,881647
92.1,94.54,90.94,93.57,2497465
93.57,95.42,92.77,94.25,654336
94.25,94.53,90.53,91.35,727604
91.35,91.69,89.27,90.24,1588683
90.24,92.05,89.84,91.11,3086428
91.11,92.95,90.03,92.24,2203227
92.24,94.66,91.8,94.24,2348482
94.24,95.24,92.67,93.37,1408930
93.37,97.59,92.23,96.06,3678375
96.06,97.07,93.34,94.52,2775173
94.52,95.68,88.84,88.99,4823453
88.99,89.19,88.15,89.01,3197526
89.01,90.51,85.69,86.2,1509091
86.2,87.0,81.3,82.13,4612797
82.13,83.12,80.51,80.63,2674984
80.63,81.39,78.56,79.18,4716271
79.18,79.34,77.17,78.38,4456122
78.38,80.58,77.79,79.9,2714302
79.9,80.15,76.83,78.04,3843626
78.04,79.05,75.67,76.51,607344
76.51,76.65,75.03,75.45,1694241
