open,high,low,close,volume
156.72,158.93,152.47,154.7,2540726
154.7,158.36,150.64,157.23,781543
157.23,164.74,155.47,161.46,1469769
161.46,165.44,159.29,160.19,646653
160.19,164.05,153.46,154.57,1059259
154.57,157.43,150.6,151.03,3104796
151.03,153.32,144.41,148.33,3117085
148.33,149.29,144.81,145.61,4114861
145.61,148.45,138.66,142.39,2992912
142.39,149.0,139.28,147.99,1398621
147.99,149.09,147.31,147.77,3282235
147.77,151.0,146.03,147.51,1142245
147.51,150.61,136.41,138.39,2935568
138.39,143.18,135.12,141.47,653356
141.47,143.52,138.07,142.37,2870344
142.37,154.21,142.18,152.07,2062001
152.07,152.79,148.36,151.16,2756232
151.16,153.02,145.96,147.79,4408530
147.79,153.31,146.9,152.56,4905083
152.56,157.16,149.1,155.86,3002334
155.86,161.95,155.04,161.01,2178253
161.01,168.92,158.23,165.58,1045009
165.58,171.5,163.85,169.16,4250764
169.16,176.86,164.69,172.79,1031241
172.79,175.63,170.43,172.3,1548098
172.3,175.77,157.63,160.31,4396939
160.31,167.25,160.14,163.04,2475897
163.04,166.62,156.19,156.98,1515612
156.98,159.57,149.44,150.58,3507602
150.58,152.53,148.41,151.89,4722275
151.89,156.04,151.01,154.54,2301900
154.54,161.23,152.82,157.08,1121313
157.08,161.84,154.13,160.0,1537502
160.0,160.86,157.42,160.25,2022878
160.25,161.46,159.26,160.13,1791264
160.13,163.77,157.38,159.38,2839693
159.38,162.09,149.05,150.92,1059513
150.92,154.34,148.69,153.29,1603816
153.29,155.8,149.27,155.11,4431808
155.11,157.19,153.81,154.58,681386
154.58,154.89,149.34,151.72,4106776
151.72,152.05,149.29,150.28,1671032
150.28,152.4,144.99,147.68,3707644
147.68,148.65,142.52,145.55,938252
145.55,153.06,143.17,152.69,2797646
152.69,159.41,151.33,156.73,4389824
156.73,162.17,153.0,159.82,1308751
159.82,160.38,159.03,159.47,1235530
159.47,161.94,154.84,156.07,2702603
156.07,156.67,151.66,154.58,778614
154.58,157.67,151.49,154.6,1000000
