open,high,low,close,volume
338.16,343.66,332.81,340.41,2126409
340.41,351.83,338.93,350.32,4960516
350.32,366.55,347.99,362.37,3653304
362.37,367.9,351.5,354.13,4003526
354.13,365.17,348.33,362.24,1956615
362.24,366.12,346.99,351.34,4470651
351.34,376.75,342.34,373.02,1235489
373.02,376.9,356.13,363.04,895023
363.04,370.61,351.97,355.35,2040114
355.35,364.32,352.0,355.35,3193238
355.35,358.75,350.81,352.58,3536416
352.58,355.93,337.18,342.74,4280959
342.74,363.84,333.42,362.72,4777849
362.72,370.22,346.43,347.11,2496451
347.11,353.95,342.24,345.59,2304943
345.59,351.38,340.67,343.41,1914790
343.41,351.07,335.12,340.09,4761555
340.09,349.81,333.1,344.68,3590049
344.68,353.9,332.73,338.69,2101434
338.69,355.47,335.3,351.46,3562901
351.46,366.5,347.85,358.83,3583436
358.83,359.89,346.77,355.99,533198
355.99,364.52,333.77,335.03,531220
335.03,344.88,328.42,338.23,4772967
338.23,339.3,329.79,331.63,4985378
331.63,336.39,325.8,332.67,4136577
332.67,340.54,312.22,320.39,1335183
320.39,327.35,315.74,320.65,531423
320.65,323.86,313.46,318.46,3814553
318.46,327.03,317.65,323.13,4014452
323.13,329.83,319.07,328.25,3764664
328.25,330.78,314.59,320.39,3135542
320.39,323.08,310.69,316.8,3637456
316.8,318.75,313.4,314.91,1081807
314.91,317.74,303.14,310.33,1442962
310.33,316.0,298.17,303.52,4237438
303.52,309.45,289.62,291.68,4986975
291.68,296.83,289.23,292.23,3491481
292.23,299.0,275.22,280.41,3413049
280.41,287.26,271.48,278.65,4895721
278.65,295.1,277.35,289.57,1999313
289.57,292.16,270.57,272.16,3586963
272.16,278.03,256.35,257.14,4791765
257.14,258.92,239.12,242.57,3385478
242.57,252.96,239.07,246.59,4320380
246.59,248.0,244.05,247.26,4907731
247.26,249.05,238.99,243.25,3069502
243.25,254.57,241.26,250.81,3821343
250.81,254.83,245.05,250.83,1508916
250.83,261.6,250.0,255.18,3180294
255.18,260.28,250.08,255.21,1000000
