open,high,low,close,volume
95.43,96.76,91.82,92.2,1698036
92.2,93.75,90.7,92.59,760131
92.59,93.87,88.81,90.29,2345708
90.29,92.47,89.19,92.2,4706904
92.2,92.82,88.88,90.46,898985
90.46,91.59,89.08,90.61,3877587
90.61,92.01,88.67,89.7,4071042
89.7,95.14,88.45,93.63,4844507
93.63,95.31,92.33,92.89,1133885
92.89,94.19,91.75,93.06,4585876
93.06,93.86,91.12,92.31,1879632
92.31,95.47,92.21,94.83,3563846
94.83,95.3,93.88,94.22,1773744
94.22,97.61,93.45,95.95,3811999
95.95,96.88,94.52,95.25,3890668
95.25,96.6,89.36,90.32,1696687
90.32,90.87,88.47,89.81,4837927
89.81,90.98,89.5,90.71,4181581
90.71,92.32,89.69,90.91,1539290
90.91,91.0,87.38,88.7,4241186
88.7,90.03,87.56,89.42,2632031
89.42,89.82,86.81,87.69,1968067
87.69,93.43,86.08,92.55,3823861
92.55,94.14,90.7,90.85,1886653
90.85,92.12,90.65,91.15,806663
91.15,95.66,89.76,94.16,4379355
94.16,95.66,92.59,94.0,2114687
94.0,96.87,93.59,95.2,3811303
95.2,95.61,93.7,93.98,1179948
93.98,94.71,92.24,93.52,2874225
93.52,93.68,91.98,93.57,4158354
93.57,95.27,91.15,92.59,4223941
92.59,95.37,91.1,93.91,1116894
93.91,96.34,92.41,94.96,3187427
94.96,97.96,94.86,97.79,2500315
97.79,99.39,96.39,98.16,1662990
98.16,99.62,98.05,98.88,736052
98.88,100.05,95.71,96.63,2750744
96.63,97.67,95.49,95.96,2539924
95.96,96.36,95.22,95.62,4785465
95.62,97.36,95.47,95.83,705242
95.83,96.91,94.23,95.96,3805578
95.96,96.19,95.34,95.9,3943776
95.9,96.58,94.01,95.49,3963689
95.49,98.96,94.43,97.3,2621628
97.3,98.25,95.72,96.76,701197
96.76,99.49,96.26,98.13,892627
98.13,99.41,95.47,96.72,1786150
96.72,97.07,94.64,95.61,1182006
95.61,97.8,95.32,97.39,3165143
97.39,99.34,95.44,97.4,1000000
