open,high,low,close,volume
238.8,242.61,224.35,227.96,4333454
227.96,229.86,222.33,227.01,2103870
227.01,230.09,220.02,224.28,535283
224.28,226.98,219.78,223.72,1749942
223.72,227.92,219.08,225.04,3319294
225.04,226.6,218.68,221.52,2616382
221.52,236.55,216.8,234.13,813707
234.13,236.62,229.13,234.52,3904407
234.52,244.99,231.33,242.03,4152589
242.03,243.51,238.13,241.79,3695870
241.79,247.63,241.53,245.05,1830671
245.05,251.87,242.03,249.22,2940133
249.22,250.42,238.15,239.8,4517695
239.8,243.35,234.54,240.4,4875761
240.4,250.78,235.19,246.34,1533775
246.34,249.64,242.25,244.82,632226
244.82,246.34,242.44,243.86,4371040
243.86,249.23,242.44,244.19,2524564
244.19,251.38,240.1,249.0,1741154
249.0,252.49,242.8,248.24,2489720
248.24,253.68,245.83,251.89,3505417
251.89,257.89,246.85,254.99,2840404
254.99,256.81,249.84,253.26,4290153
253.26,254.23,242.98,244.52,4625046
244.52,247.31,243.57,243.86,3637008
243.86,246.0,235.46,237.93,2955346
237.93,241.93,233.42,235.75,1520093
235.75,240.77,230.19,232.21,1611223
232.21,233.95,225.93,226.96,1077981
226.96,236.39,222.26,231.37,1847683
231.37,234.71,230.29,232.45,1526420
232.45,233.58,230.05,232.04,1648513
232.04,236.83,228.04,234.04,2466022
234.04,241.4,231.67,239.04,1895062
239.04,243.1,230.51,231.04,3172722
231.04,232.82,225.38,226.14,4552217
226.14,230.54,216.04,219.56,1323974
219.56,221.51,211.67,214.96,4318815
214.96,218.71,212.07,214.93,2366647
214.93,218.0,213.59,215.34,3940960
215.34,221.02,213.57,219.86,2542999
219.86,221.55,215.96,216.41,962316
216.41,221.91,214.16,217.93,751572
217.93,229.59,215.26,224.74,1659623
224.74,236.58,219.85,232.48,3892891
232.48,237.61,223.66,224.84,4082391
224.84,227.19,217.13,221.88,3333265
221.88,225.44,216.72,220.68,4438303
220.68,226.93,220.08,223.32,1945331
223.32,228.4,219.96,227.11,2434938
227.11,231.65,222.57,227.13,1000000
