open,high,low,close,volume
408.76,415.59,406.39,412.85,1436219
412.85,422.97,411.86,418.28,2983576
418.28,427.62,413.91,424.23,4270861
424.23,426.64,418.58,421.11,3631751
421.11,423.44,411.53,416.13,3601986
416.13,420.86,414.46,417.49,3550496
417.49,418.73,414.52,415.63,1864177
415.63,419.35,411.42,417.21,3780604
417.21,421.74,407.21,411.33,2320767
411.33,418.46,406.85,414.89,4243971
414.89,417.08,408.08,412.76,3762935
412.76,416.69,409.3,412.4,1130144
412.4,414.18,411.16,411.98,2607864
411.98,414.73,409.12,411.82,2564385
411.82,413.44,405.44,407.28,2088941
407.28,408.09,403.33,406.9,4687477
406.9,415.12,404.4,411.15,3497976
411.15,413.58,404.6,405.63,2881881
405.63,416.29,401.25,412.21,827668
412.21,412.89,408.55,409.32,3170843
409.32,409.97,402.53,404.09,1352610
404.09,407.64,400.51,402.5,2921625
402.5,405.88,398.65,401.05,594742
401.05,403.94,394.42,398.21,1682560
398.21,400.86,393.35,397.96,660046
397.96,401.63,396.46,397.52,1682506
397.52,401.66,391.87,394.02,4905330
394.02,396.99,386.66,389.6,1971446
389.6,398.82,386.77,396.32,2970322
396.32,397.96,395.09,396.17,4460411
396.17,399.13,391.36,394.98,1265008
394.98,398.51,392.97,393.94,1697004
393.94,396.09,392.66,395.66,1504894
395.66,398.01,387.75,388.33,881096
388.33,393.07,387.4,388.61,4874409
388.61,391.33,386.29,388.93,4804547
388.93,392.18,382.22,384.95,616460
384.95,388.21,381.77,384.91,3918575
384.91,389.23,384.0,386.44,2729917
386.44,390.92,385.24,389.87,1254356
389.87,390.99,382.82,385.71,1604821
385.71,390.59,383.71,387.25,1645773
387.25,391.32,385.36,389.93,3436772
389.93,393.75,381.77,383.46,3766130
383.46,395.01,379.9,392.05,2740913
392.05,393.25,387.32,391.3,2838707
391.3,395.05,389.28,391.68,1945783
391.68,396.13,388.58,391.19,1122213
391.19,393.96,387.55,388.45,2291711
388.45,390.07,381.72,385.13,4820257
385.13,392.83,377.43,385.17,1000000
