open,high,low,close,volume
372.92,381.03,370.59,376.26,3589122
376.26,394.97,372.43,389.33,3972160
389.33,394.68,380.66,381.74,4942693
381.74,390.02,376.93,383.83,1001428
383.83,389.36,368.96,371.85,2855866
371.85,377.9,370.21,371.64,4298502
371.64,382.29,364.43,377.35,4974134
377.35,378.54,368.7,373.04,1436686
373.04,378.32,366.04,371.07,2572427
371.07,376.46,362.99,369.14,2434047
369.14,373.48,355.65,362.68,1357585
362.68,369.79,357.15,358.63,1797710
358.63,360.68,355.25,356.61,2538553
356.61,361.73,344.82,351.75,2047691
351.75,358.34,348.97,356.44,2447901
356.44,365.66,353.73,361.83,4338658
361.83,367.36,357.84,363.04,1957951
363.04,365.02,354.89,357.8,2701729
357.8,361.06,355.48,360.11,2158588
360.11,369.84,354.03,368.85,4503755
368.85,374.55,363.34,372.23,3127080
372.23,373.74,362.01,367.27,4632436
367.27,378.29,362.81,373.1,2722729
373.1,374.89,365.27,370.09,3458361
370.09,373.59,366.97,372.96,3124896
372.96,379.86,362.56,365.89,3282797
365.89,368.31,352.82,356.14,3992372
356.14,357.16,344.26,350.3,693127
350.3,355.03,348.75,350.25,1947855
350.25,353.12,339.48,342.52,3775346
342.52,347.71,334.9,337.79,3381528
337.79,343.91,327.5,333.69,4058495
333.69,354.71,329.35,348.69,3944249
348.69,362.21,342.89,357.26,4883156
357.26,368.25,356.39,361.08,1296366
361.08,366.6,341.57,347.8,3557128
347.8,353.32,339.38,344.89,3143810
344.89,356.89,342.78,352.68,2973356
352.68,359.83,348.86,353.88,1732501
353.88,359.08,353.22,355.7,932228
355.7,356.9,345.27,348.85,1392024
348.85,367.9,342.25,361.73,3841240
361.73,377.76,358.81,371.95,4354901
371.95,377.25,363.57,366.54,4884581
366.54,373.7,361.7,372.1,3802750
372.1,387.73,367.75,380.86,4047677
380.86,383.29,378.48,380.77,509969
380.77,386.31,377.41,384.99,4532378
384.99,395.69,379.44,393.31,4873421
393.31,404.95,387.87,403.73,2610111
403.73,411.8,395.66,403.77,1000000
