open,high,low,close,volume
143.0,144.39,141.66,142.3,4639816
142.3,144.43,141.3,144.13,1127684
144.13,144.38,140.22,141.09,4140869
141.09,142.3,138.09,139.77,4875460
139.77,140.24,137.66,137.96,1431907
137.96,139.5,136.15,138.88,1817786
138.88,139.05,137.23,138.73,3573686
138.73,140.32,136.97,138.42,2104355
138.42,139.71,136.09,137.64,3051765
137.64,138.88,134.09,135.7,592622
135.7,138.57,134.21,136.82,1075055
136.82,138.99,135.77,137.81,668301
137.81,143.61,136.72,141.92,2939461
141.92,143.79,140.16,142.03,3549646
142.03,142.2,141.52,141.96,4798688
141.96,142.6,138.54,140.33,3294472
140.33,141.93,139.28,140.96,4102878
140.96,141.33,138.66,139.7,907382
139.7,144.1,138.27,142.49,1959684
142.49,149.24,141.83,147.75,1847333
147.75,148.67,144.37,146.17,1368558
146.17,146.87,144.76,145.9,3872947
145.9,147.55,145.34,146.09,3350997
146.09,147.35,144.05,144.42,606647
144.42,145.04,143.69,144.32,4765425
144.32,146.14,143.68,144.71,1326421
144.71,146.18,143.99,144.74,3966692
144.74,145.25,142.31,142.59,2584199
142.59,145.21,141.55,144.13,887757
144.13,145.98,139.69,141.06,3927446
141.06,141.43,139.3,140.68,4061932
140.68,141.66,137.18,137.42,2555859
137.42,139.9,136.08,138.89,3196767
138.89,140.5,137.58,137.88,797375
137.88,138.69,135.97,137.01,3636884
137.01,138.06,135.16,136.02,1954088
136.02,139.88,134.35,138.1,4711919
138.1,141.0,136.6,139.7,2987732
139.7,141.23,139.37,140.85,916574
140.85,142.78,139.03,142.39,4684751
142.39,143.22,139.07,140.9,4595101
140.9,141.85,139.93,140.69,758198
140.69,143.67,140.34,142.18,617895
142.18,143.72,139.37,139.98,4014403
139.98,141.58,136.04,136.41,536117
136.41,138.59,134.84,138.37,3809181
138.37,140.44,138.13,140.05,1838979
140.05,140.61,137.49,138.72,1488749
138.72,138.98,135.78,137.04,4881675
137.04,138.2,136.36,136.55,3655595
136.55,139.28,133.82,136.56,1000000
