open,high,low,close,volume
272.25,275.05,264.84,268.91,2980028
268.91,276.67,263.59,275.01,4378715
275.01,288.08,271.84,285.29,4266169
285.29,286.48,276.43,282.3,1206431
282.3,290.78,279.7,284.82,1256027
284.82,301.12,280.17,295.6,4698691
295.6,296.97,291.53,293.77,3073416
293.77,304.21,287.89,303.11,3688377
303.11,304.22,285.31,290.79,4836446
290.79,295.94,282.41,285.52,3534505
285.52,289.22,272.79,276.44,3326678
276.44,278.02,268.92,272.53,2452347
272.53,273.12,268.18,269.34,2317292
269.34,275.79,267.39,270.69,1435278
270.69,278.0,268.3,275.13,4238897
275.13,286.47,272.85,281.36,1332121
281.36,281.94,271.9,277.21,672480
277.21,282.92,269.46,273.83,2895680
273.83,276.77,264.22,265.37,1827354
265.37,278.37,259.69,274.26,650230
274.26,278.5,265.26,270.34,2111432
270.34,271.8,261.51,263.27,3739236
263.27,269.73,261.05,267.32,3590857
267.32,273.69,265.49,272.49,3263463
272.49,288.54,272.19,283.98,2278799
283.98,287.05,270.82,274.71,1443860
274.71,278.04,270.76,271.77,2697825
271.77,275.63,268.78,269.46,3734719
269.46,272.47,260.26,265.71,4032267
265.71,269.8,263.22,268.4,527169
268.4,275.02,265.43,273.37,2412799
273.37,275.63,270.38,275.32,1153199
275.32,280.31,265.91,267.85,1501717
267.85,273.37,265.56,271.78,3166250
271.78,275.75,266.2,273.44,661973
273.44,275.16,263.98,268.11,4013835
268.11,279.37,263.13,276.01,931597
276.01,285.9,273.87,281.24,3557864
281.24,284.05,276.32,278.83,3093328
278.83,286.03,276.63,284.32,1877499
284.32,289.69,278.67,289.16,1887790
289.16,289.98,283.72,289.18,3578480
289.18,293.61,288.38,292.71,3351144
292.71,294.12,290.05,290.68,2670760
290.68,291.73,281.85,285.48,4490384
285.48,289.95,276.67,278.19,3994070
278.19,287.56,272.39,281.94,800230
281.94,285.09,274.81,275.43,576317
275.43,280.39,270.74,277.91,2937952
277.91,282.26,275.32,279.36,957014
279.36,284.95,273.77,279.39,1000000
