open,high,low,close,volume
112.7,115.02,109.39,110.13,2806926
110.13,111.11,108.19,110.56,1668819
110.56,113.87,109.44,112.69,2855570
112.69,115.6,112.07,114.82,1833820
114.82,116.59,110.25,112.89,2617389
112.89,114.7,108.1,108.63,4557299
108.63,114.88,107.02,114.1,4180977
114.1,120.29,113.44,117.59,3037683
117.59,119.72,115.62,117.16,1302830
117.16,120.08,114.37,117.49,830558
117.49,125.2,115.58,122.43,2505931
122.43,123.39,118.99,119.12,4870472
119.12,121.68,116.76,117.9,3445622
117.9,124.09,117.62,121.47,4180736
121.47,123.6,117.95,120.02,2181641
120.02,121.75,112.98,114.13,2979827
114.13,121.91,112.2,119.78,4289080
119.78,121.4,117.2,119.31,2158689
119.31,119.91,117.54,118.27,1679143
118.27,119.85,114.94,115.15,2376687
115.15,118.71,114.61,117.54,2002922
117.54,118.92,116.2,117.2,2412031
117.2,122.39,115.54,119.81,1616987
119.81,121.8,117.49,119.74,1960473
119.74,121.2,119.28,120.79,1784171
120.79,122.78,119.42,121.85,4750372
121.85,131.03,120.49,128.9,2486666
128.9,132.36,127.7,129.76,1156020
129.76,130.77,128.25,129.89,1934938
129.89,132.52,129.19,130.94,3334927
130.94,134.04,124.6,125.3,2789252
125.3,128.24,124.11,124.37,1759712
124.37,127.29,119.61,122.52,4019903
122.52,128.82,120.85,127.29,2415140
127.29,131.83,125.5,130.92,3028051
130.92,136.21,130.04,133.33,3343935
133.33,136.95,131.13,136.4,4523177
136.4,140.94,135.86,138.61,2105564
138.61,140.05,134.31,134.96,3871713
134.96,136.02,129.53,130.53,2127873
130.53,133.49,128.56,130.33,1481932
130.33,130.66,129.73,130.23,4884315
130.23,136.26,129.97,133.51,3977191
133.51,135.39,131.33,131.53,1217814
131.53,133.36,125.7,127.35,1105284
127.35,130.11,123.71,126.55,3666966
126.55,129.05,123.52,128.11,2612300
128.11,130.81,123.35,125.08,3864287
125.08,126.93,124.09,124.62,2462709
124.62,129.63,123.38,128.25,852734
128.25,130.81,125.69,128.26,1000000
