open,high,low,close,volume
157.42,160.16,154.91,156.25,1850061
156.25,160.63,154.45,158.12,2037119
158.12,159.82,154.34,155.56,3382157
155.56,160.94,154.0,159.16,1089835
159.16,162.66,153.02,154.71,1475899
154.71,156.59,151.73,154.46,2405214
154.46,155.45,151.59,155.08,940545
155.08,163.65,151.77,162.31,972135
162.31,163.04,156.51,158.89,1093550
158.89,161.4,156.51,159.65,4715499
159.65,160.14,155.69,158.67,2595042
158.67,166.42,155.89,162.94,2480823
162.94,164.91,161.93,164.5,3423041
164.5,166.86,157.73,158.92,2948793
158.92,162.16,157.99,159.24,3883851
159.24,162.29,152.28,152.76,3724685
152.76,161.55,151.29,158.4,4472108
158.4,159.52,155.26,158.31,1498121
158.31,158.51,153.26,156.75,4789727
156.75,166.91,155.77,164.47,3548803
164.47,164.72,161.29,163.59,1980334
163.59,164.98,158.36,160.8,848370
160.8,161.11,156.77,158.25,4267453
158.25,160.9,156.78,159.53,2685862
159.53,165.0,156.71,161.6,2051689
161.6,165.59,159.87,163.3,2564664
163.3,164.02,157.85,158.33,2483738
158.33,159.58,149.25,150.73,3074551
150.73,153.99,148.17,148.83,2042816
148.83,152.39,145.56,151.27,3275301
151.27,152.65,143.05,143.97,643100
143.97,146.55,142.16,142.87,4885039
142.87,151.69,139.69,151.52,3194601
151.52,152.32,149.3,150.66,3171371
150.66,151.43,148.44,149.67,549848
149.67,152.75,147.48,150.95,3282422
150.95,153.81,146.38,148.79,1592041
148.79,150.16,146.91,148.09,3521781
148.09,151.94,146.33,150.5,526650
150.5,157.57,148.65,156.22,3454060
156.22,163.41,155.09,161.17,2690059
161.17,162.98,153.08,154.39,1151686
154.39,155.33,151.08,151.79,910905
151.79,156.77,151.53,154.08,3932688
154.08,154.36,149.35,151.91,4431987
151.91,155.62,149.47,152.86,4512639
152.86,155.98,145.62,148.05,4500744
148.05,157.21,144.76,154.32,2302455
154.32,156.07,145.38,147.83,3704066
147.83,150.38,138.75,139.67,780614
139.67,142.46,136.88,139.68,1000000
