open,high,low,close,volume
333.07,340.75,321.06,325.74,2192728
325.74,337.17,318.75,331.25,1500637
331.25,339.24,325.73,332.92,2758588
332.92,349.17,327.35,341.36,2907067
341.36,349.09,330.94,331.57,2905173
331.57,337.84,325.59,326.57,2333258
326.57,341.95,323.76,336.71,3094678
336.71,357.38,330.11,350.41,4731536
350.41,354.71,341.88,348.98,4100803
348.98,350.8,335.89,339.98,4195559
339.98,357.79,339.31,352.49,3773955
352.49,356.3,347.4,355.32,2943153
355.32,367.38,350.06,363.58,3004855
363.58,365.09,353.31,354.66,4477412
354.66,361.38,348.04,360.16,1562479
360.16,367.84,357.03,361.12,4521399
361.12,366.03,356.14,361.63,4685797
361.63,365.01,360.1,361.36,3123135
361.36,371.76,357.55,366.66,1794752
366.66,373.21,362.87,372.47,520920
372.47,378.3,357.54,359.08,4837855
359.08,375.01,351.55,374.32,2401006
374.32,382.42,358.7,366.9,3304983
366.9,370.64,355.32,360.85,3714599
360.85,362.28,342.7,349.59,4232392
349.59,350.8,331.98,338.45,3955294
338.45,341.89,331.93,332.95,2475158
332.95,338.33,328.75,334.69,1500094
334.69,335.34,312.23,313.21,3428469
313.21,318.72,300.87,307.77,2509972
307.77,316.32,302.62,312.12,3852599
312.12,314.95,298.9,301.79,2951618
301.79,312.64,300.81,309.65,4241154
309.65,314.89,296.75,298.06,3031557
298.06,319.5,293.75,313.89,636970
313.89,320.98,309.83,313.34,2489566
313.34,317.56,304.82,310.08,4082381
310.08,323.19,307.73,316.88,2252424
316.88,324.22,315.39,323.81,3698613
323.81,327.36,318.16,318.86,4917544
318.86,330.57,313.44,327.09,1321852
327.09,349.15,324.43,341.42,4159552
341.42,342.68,330.93,331.73,1669187
331.73,338.3,323.91,326.64,1312134
326.64,329.83,308.97,313.98,1158371
313.98,328.47,309.21,324.3,1104930
324.3,329.37,309.9,310.91,1377138
310.91,311.65,296.27,302.05,2644215
302.05,303.99,288.17,292.54,3787569
292.54,299.02,290.94,296.58,4680167
296.58,302.51,290.65,296.61,1000000
