open,high,low,close,volume
62.36,62.93,62.12,62.43,2286637
62.43,62.68,60.06,60.84,2963575
60.84,61.6,60.16,61.44,4473061
61.44,62.13,60.84,61.24,1447737
61.24,61.37,59.34,59.56,946222
59.56,60.47,59.37,60.05,4573702
60.05,60.31,58.94,59.78,2160295
59.78,60.23,59.24,59.88,2937667
59.88,60.4,59.1,59.72,2546762
59.72,60.2,59.15,59.28,4878809
59.28,59.78,58.09,58.21,1542848
58.21,59.83,58.08,59.14,859382
59.14,59.56,59.06,59.21,3455258
59.21,60.08,58.93,59.05,4338721
59.05,59.8,57.93,58.53,2635556
58.53,59.11,57.94,58.88,4349839
58.88,59.1,56.65,57.24,1422043
57.24,57.81,57.01,57.12,2691868
57.12,57.18,56.59,56.74,1153203
56.74,58.07,56.51,57.88,3255048
57.88,58.63,57.81,58.09,2930480
58.09,58.37,57.66,58.31,2074041
58.31,58.86,56.58,57.05,3212591
57.05,58.1,56.86,57.47,588761
57.47,57.93,56.73,57.75,2727398
57.75,58.04,56.93,57.8,1777142
57.8,58.39,57.37,58.04,4512627
58.04,59.29,57.6,59.13,837583
59.13,59.89,58.24,59.08,1174603
59.08,59.72,58.69,59.25,543557
59.25,59.68,59.09,59.19,4133033
59.19,61.61,59.01,61.26,1277279
61.26,61.96,60.65,61.38,4667050
61.38,62.06,60.43,60.49,4057841
60.49,61.06,59.67,60.16,938901
60.16,61.11,59.51,60.39,1996777
60.39,61.06,59.92,60.12,4918970
60.12,60.51,59.08,59.25,2252539
59.25,59.44,57.83,57.98,1781693
57.98,58.8,57.0,57.5,4338813
57.5,57.75,56.98,57.33,2002305
57.33,57.68,57.04,57.12,1602559
57.12,59.28,56.39,58.65,1404854
58.65,59.19,57.18,57.4,3231033
57.4,57.82,56.78,57.54,1479490
57.54,57.85,56.68,57.18,4342304
57.18,57.92,56.63,57.58,964959
57.58,58.11,56.3,57.14,1454862
57.14,58.29,56.75,57.82,4411975
57.82,58.49,57.5,57.67,619164
57.67,58.82,56.52,57.68,1000000
