open,high,low,close,volume
431.27,435.28,426.07,433.25,4238213
433.25,444.02,431.99,439.92,2640819
439.92,442.11,438.41,439.71,3510542
439.71,441.69,438.38,440.71,1250424
440.71,444.87,432.15,435.29,695867
435.29,448.15,431.02,444.49,4906365
444.49,449.8,440.43,443.29,3279921
443.29,447.99,442.4,446.81,1073307
446.81,451.8,438.47,439.9,2359215
439.9,443.6,435.49,442.29,1079618
442.29,446.01,437.22,438.33,4014905
438.33,443.44,423.5,424.39,4248510
424.39,426.26,419.88,420.78,2458052
420.78,422.75,416.06,421.22,4998746
421.22,434.28,416.88,429.85,771459
429.85,433.64,422.22,426.96,4198452
426.96,434.4,423.99,429.45,3299590
429.45,433.39,425.49,432.44,4042381
432.44,434.44,427.47,433.93,2622720
433.93,435.4,430.37,431.04,1148043
431.04,436.04,425.66,426.37,4996295
426.37,437.68,425.36,433.12,3685813
433.12,443.02,432.58,439.6,3230543
439.6,450.29,437.87,448.48,3287226
448.48,449.16,443.41,446.6,4240063
446.6,451.87,437.51,440.53,4258025
440.53,447.56,439.66,443.03,1374768
443.03,450.94,438.55,448.92,1413498
448.92,451.17,444.98,450.68,3896207
450.68,454.28,446.57,447.3,4224907
447.3,452.49,442.2,449.26,2641446
449.26,450.91,445.15,446.34,3518731
446.34,453.25,443.09,449.88,3841344
449.88,453.3,446.58,451.69,2470043
451.69,464.92,450.86,459.83,3553505
459.83,464.38,457.46,462.0,2910252
462.0,469.05,460.48,467.04,3951042
467.04,472.11,464.21,468.81,1791443
468.81,469.69,462.12,463.08,2330636
463.08,465.57,449.37,453.31,2079233
453.31,455.5,450.71,452.06,644727
452.06,455.36,448.15,449.43,630225
449.43,454.88,447.56,449.5,3676588
449.5,457.47,445.3,455.13,2599670
455.13,466.72,452.46,461.62,4585126
461.62,463.36,447.18,450.94,3141904
450.94,457.71,447.9,455.11,1693672
455.11,462.44,451.78,461.91,1135045
461.91,472.4,459.3,470.51,1367430
470.51,482.47,468.99,478.06,4588990
478.06,487.62,468.5,478.11,1000000
